,Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,IS_EPS,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY,LIQUIDITY,Year only
8213,2005-03-31,UFLX,15.8627,-1.4709,-5.3594,54.2716,1.2121,0.8771,2.9745,9.4632,8973.2773,6.866,3.1815,75.3532,0.5932,8.0236,171.5145,1.783336481778083,2005
8214,2006-03-31,UFLX,16.8654,-1.176,-4.2086,55.8324,1.3158,0.9261,4.1307,13.2114,10661.1074,10.6772,3.1984,86.2822,0.7707,14.5037,162.5399,1.180172891441699,2006
8215,2007-03-31,UFLX,17.8682,-0.8812,-3.0578,57.3931,1.7335,1.2755,4.4119,15.7298,13920.288,16.2425,3.5653,108.4359,2.0791,32.2326,229.2634,2.0778012334431364,2007
8216,2008-03-31,UFLX,21.0542,0.0,0.0,63.0042,1.2027,1.038,4.4478,16.455,16389.2949,19.7667,3.6996,119.2489,1.1346,38.4622,199.7859,1.200920806152387,2008
8217,2009-03-31,UFLX,21.0542,0.0,0.0,63.0042,1.4891,0.8189,6.6648,22.5411,20420.997,28.69,3.3821,135.2888,0.4132,13.4508,163.6212,2.4614647555187954,2009
8218,2010-03-31,UFLX,19.2033,0.0,0.0,57.4654,1.7466,0.8696,6.3142,19.9354,22908.951,29.26,3.1572,158.2155,0.5976,16.9465,149.1373,2.640190598419976,2010
8219,2011-03-31,UFLX,21.0542,0.0,0.0,63.0042,2.3858,0.7954,19.0245,47.8559,34021.862,102.97,2.5155,261.6364,0.5489,83.6169,74.7277,1.546469161532719,2011
8220,2012-03-31,UFLX,21.0542,0.0,0.0,63.0042,1.6792,0.7289,5.396,12.2835,43871.093,35.32,2.2764,313.4845,0.3667,19.8678,85.4894,1.1888051295938298,2012
8221,2013-03-31,UFLX,19.2033,0.0,0.0,57.4654,1.5706,0.669,3.3835,7.9948,49564.331,26.36,2.3629,346.012,0.21,10.3761,90.0242,1.188181087552189,2013
8222,2014-03-31,UFLX,21.2956,0.0,0.0,63.7267,1.5758,0.6501,3.2111,7.5782,56033.453,27.92,2.36,390.9217,0.1825,12.9792,85.5914,1.2427513072620084,2014
8223,2015-03-31,UFLX,29.7857,2.084,11.0036,76.0987,1.8079,0.6661,3.9006,8.7386,60331.06,35.28,2.2403,416.5119,0.282,6.5461,73.4775,1.2477873785946392,2015
8224,2016-03-31,UFLX,29.7857,2.084,11.0036,76.0987,2.0117,0.6779,4.7293,9.723,62217.506,43.46,2.0559,477.4657,0.3644,14.6343,62.0527,1.3673021918226091,2016
8225,2017-03-31,UFLX,30.2786,2.9296,11.6385,76.0987,2.1024,0.7717,4.9949,9.8328,63628.563,48.25,1.9686,504.0407,0.5516,5.5658,57.7547,1.293798873382636,2017
8226,2018-03-31,UFLX,31.1136,2.9296,11.6385,78.5972,2.1446,0.8043,4.1853,8.155,66600.477,43.0,1.9485,550.4265,0.6215,9.2028,52.3158,1.3971304985344881,2018
8227,2019-03-31,UFLX,31.1136,2.9296,11.6385,78.5972,2.1826,0.6668,4.0112,7.5872,77655.167,43.46,1.8915,595.2032,0.3829,8.1349,40.7675,1.3863033316002233,2019
8228,2020-03-31,UFLX,31.5662,3.2619,12.6663,78.5972,1.6666,0.6316,4.1146,8.2293,72695.604,51.21,2.0,649.4491,0.2131,9.1139,72.6486,1.4088170532940556,2020
8229,2021-03-31,UFLX,31.5662,3.2619,12.6663,78.5972,2.0482,0.7616,7.7189,16.4657,86745.114,116.73,2.1332,768.3686,0.492,18.3108,65.1868,1.5532210347149444,2021
8230,2022-03-31,UFLX,31.5662,3.2619,12.6663,78.5972,2.3413,0.8412,8.363,17.9526,129563.929,152.09,2.1467,925.9689,0.657,20.511,71.5858,1.64062708563439,2022
8231,2023-03-31,UFLX,31.5662,3.2619,12.6663,78.5972,1.9993,0.6915,3.1134,6.7784,144579.184,66.57,2.1772,1037.0391,0.3236,12.1078,76.086,1.5614910011823044,2023
8232,2003-03-31,KPDL,15.6594,-2.1977,-11.0206,60.025,2.4885,0.5748,10.6154,18.3113,-1712.0399,10.4041,0.4078,67.8111,-0.0877,83.7131,18.4731,0.5266730518557012,2003
8233,2004-03-31,KPDL,16.4756,-1.9217,-9.3813,60.5599,2.4308,0.6129,10.1031,17.6601,-984.4177,10.3526,0.6023,71.0104,0.0236,78.5024,21.5168,0.38257729804544527,2004
8234,2005-03-31,KPDL,17.2918,-1.6458,-7.742,61.0949,2.3731,0.651,9.5908,17.009,-256.7956,10.3011,0.7969,74.2097,0.135,73.2917,24.5606,0.15358160728948658,2005
8235,2006-03-31,KPDL,18.108,-1.3698,-6.1027,61.6299,2.3154,0.6892,9.0786,16.3579,470.8265,10.2496,0.9914,77.4091,0.2464,68.081,27.6044,-0.266683504621767,2006
8236,2007-03-31,KPDL,19.2033,0.0,0.0,57.4654,2.2576,0.7273,8.5663,15.7068,2302.8301,5.99,1.1859,80.6084,0.3577,62.8703,82.4446,1.5682395618645388,2007
8237,2008-03-31,KPDL,22.6537,0.0,2.5695,65.2318,2.3729,1.0989,15.861,33.4574,4213.164,21.3186,2.1094,81.4368,1.1751,239.2921,16.3929,1.63280174540921,2008
8238,2009-03-31,KPDL,22.7945,0.4228,2.5695,65.2318,1.4443,0.5062,8.0083,13.3775,1763.36,11.2438,1.6705,87.1694,0.2214,7.1261,24.2329,2.694749038254502,2009
8239,2010-03-31,KPDL,21.1246,0.4228,2.5695,60.2348,1.9439,0.7906,2.7081,4.5639,1395.625,4.0304,1.6853,89.3669,0.625,2.6707,23.8025,3.4903270494965,2010
8240,2011-03-31,KPDL,21.1246,0.4228,2.5695,60.2348,1.8144,0.718,3.7985,6.9732,1899.238,6.32,1.8358,92.315,0.4701,3.7007,24.947,4.074933189414951,2011
8241,2012-03-31,KPDL,22.0501,0.4228,2.5695,63.0042,1.5429,0.7141,2.4299,4.7985,2340.017,4.5,1.9748,95.1612,0.4088,3.0831,31.3006,3.348011192156464,2012
8242,2013-03-31,KPDL,22.0501,0.4228,2.5695,63.0042,2.6089,0.9358,7.1786,14.4062,7129.0,14.18,2.0068,101.6827,0.8748,6.8532,22.4945,2.6550057779178484,2013
8243,2014-03-31,KPDL,24.5549,0.4228,2.5695,70.4997,2.1843,0.9893,5.4543,11.6801,7484.2,12.15,2.1415,106.3043,0.975,4.5451,41.7817,2.4251563365788016,2014
8244,2015-03-31,KPDL,24.746,0.4228,2.5695,71.0716,2.5121,1.4104,3.3168,7.9319,6775.3,8.62,2.3914,111.0539,2.0076,4.4679,44.9775,2.335561740759046,2015
8245,2016-03-31,KPDL,26.3354,0.0,7.769,71.0716,1.5569,1.0001,2.4317,7.2541,7431.9,7.77,2.9831,103.2532,1.0005,-7.0243,101.1235,2.4164616636120395,2016
8246,2017-03-31,KPDL,26.3354,0.0,7.769,71.0716,1.6827,1.1752,3.0855,10.5123,9638.2,11.51,3.407,115.6359,1.5743,11.9926,86.911,1.7050818983620326,2017
8247,2018-03-31,KPDL,26.3354,0.0,7.769,71.0716,2.6625,1.4762,4.3849,13.0623,14027.2,16.03,2.9789,129.789,2.2914,12.2742,70.1,2.268150082877091,2018
8248,2019-03-31,KPDL,26.3354,0.0,7.769,71.0716,1.2785,1.2935,2.3944,8.2681,8658.7,9.95,3.4531,110.8093,2.2683,-14.6049,96.0612,1.3648047782324964,2019
8249,2020-03-31,KPDL,28.8603,0.8457,14.5103,71.0716,1.1332,1.0017,1.9675,8.2977,11295.0,9.55,4.2174,119.3657,1.007,7.7217,82.5375,1.315098755440845,2020
8250,2021-03-31,KPDL,28.81,1.2685,18.9541,66.0747,0.9493,1.2114,-0.1447,-0.6137,6917.4,-0.73,4.2421,117.6142,1.9228,-1.221,75.8558,1.2596080336380722,2021
8251,2022-03-31,KPDL,28.81,1.2685,18.9541,66.0747,1.2712,1.2988,2.0177,8.57,11174.8,10.45,4.2475,126.215,2.2367,7.3127,56.349,1.2410536592692727,2022
8252,2023-03-31,KPDL,40.5895,12.5944,43.0169,66.0747,1.3137,1.201,2.5017,10.2161,14884.3,13.48,4.0836,137.671,1.8105,9.0765,53.6603,1.286815500014824,2023
8253,2003-03-31,BCG,14.7686,-1.6176,-4.4433,50.2315,1.0809,1.4985,14.6247,46.8582,-18094.4513,2.7824,2.9305,6.7046,2.1853,128.0484,91.649,29.51285029127101,2003
8254,2004-03-31,BCG,15.5343,-1.4239,-3.9662,51.8545,1.3821,1.4592,14.6726,45.0863,-14838.0957,2.8868,2.8242,7.9306,2.1025,122.1378,86.1597,80.08998931138095,2004
8255,2005-03-31,BCG,16.2999,-1.2301,-3.4891,53.4774,1.6833,1.4199,14.7205,43.3144,-11581.74,2.9912,2.7178,9.1567,2.0196,116.2273,80.6704,-50.05413805254221,2005
8256,2006-03-31,BCG,17.0656,-1.0364,-3.0119,55.1004,1.9846,1.3807,14.7684,41.5424,-8325.3843,3.0957,2.6115,10.3828,1.9368,110.3167,75.1811,-13.317436862578893,2006
8257,2007-03-31,BCG,17.8312,-0.8426,-2.5348,56.7234,1.7833,1.3517,14.8163,39.7705,780.7611,1.606,2.5052,7.0352,2.0127,104.4061,54.7652,1.304940608444003,2007
8258,2008-03-31,BCG,21.0542,0.0,0.0,63.0042,3.5591,1.4387,22.4585,65.5086,2772.863,6.4752,2.9169,12.74,2.2889,81.0897,61.3683,1.539572939375345,2008
8259,2009-03-31,BCG,21.0542,0.0,0.0,63.0042,4.0232,0.7496,14.1801,32.6591,2945.856,2.5476,2.3032,18.4623,0.533,44.9162,85.9994,,2009
8260,2010-03-31,BCG,19.2033,0.0,0.0,57.4654,4.8248,1.4853,14.9781,29.5621,3844.669,3.0854,1.9737,23.2855,1.9995,26.1241,105.3317,,2010
8261,2011-03-31,BCG,20.1288,0.0,0.0,60.2348,2.5214,0.8288,13.9338,33.9866,4673.9634,9.4748,2.4392,32.4704,0.5359,39.445,63.9696,1.244254338241568,2011
8262,2012-03-31,BCG,21.0542,0.0,0.0,63.0042,2.8188,3.2174,17.7153,34.7879,12631.7683,1.9344,1.9637,9.3803,5.048,441.1633,20.573,1.94233270691927,2012
8263,2013-03-31,BCG,21.0542,0.0,0.0,63.0042,4.2701,1.1469,3.0866,5.18,16010.5002,0.5136,1.6782,10.4638,1.2271,11.5508,16.9779,2.6091696382450213,2013
8264,2014-03-31,BCG,17.111,0.0,0.0,51.2041,3.463,0.7583,12.9669,20.1112,16733.7381,2.2272,1.551,11.6832,0.6241,11.6535,11.221,2.279552339613199,2014
8265,2015-03-31,BCG,26.265,0.0,0.0,78.5972,5.4597,0.9206,17.6045,25.4521,19570.0358,3.4512,1.4458,15.4195,0.8919,31.9799,5.0343,2.5775205783815913,2015
8266,2016-03-31,BCG,26.265,0.0,0.0,78.5972,5.3144,0.55,18.0758,23.1208,22558.9895,4.08,1.2791,19.8937,0.4536,29.0163,3.4608,3.6410030811771983,2016
8267,2017-03-31,BCG,26.6875,1.2685,0.0,78.5972,4.5646,0.2825,16.3548,19.5896,24513.1852,4.3248,1.1978,24.2751,0.1503,22.024,3.2874,4.415844290072386,2017
8268,2018-03-31,BCG,26.6875,1.2685,0.0,78.5972,4.1352,0.2012,13.3116,15.5531,24207.4306,4.1021,1.1684,28.4744,0.0775,17.299,2.7171,4.956436914196139,2018
8269,2019-03-31,BCG,26.6875,1.2685,0.0,78.5972,3.7545,0.1749,13.2001,15.2334,25802.4095,4.4736,1.154,30.274,0.0484,6.3198,2.2313,4.941635105941526,2019
8270,2020-03-31,BCG,26.8383,1.2685,0.4534,78.5972,4.0699,0.1808,13.0705,15.0974,26923.1838,4.4352,1.1551,28.4871,0.0522,-5.9024,1.2744,4.421296669223643,2020
8271,2021-03-31,BCG,28.6792,2.5974,4.6554,78.5972,4.3341,0.2303,13.878,15.8726,28557.9821,4.5648,1.1437,30.8206,0.1285,15.3247,0.0,5.124440283986297,2021
8272,2022-03-31,BCG,30.3289,2.5974,9.6131,78.5972,14.769,3.4581,18.9425,21.3278,50195.877,4.52,1.1259,26.2373,3.758,62.4272,0.0,6.685176278577772,2022
8273,2023-03-31,BCG,30.3289,2.5974,9.6131,78.5972,6.1608,0.4865,19.8167,22.3009,73967.673,6.79,1.1254,34.6937,0.4208,32.2302,0.0,6.868528895122417,2023
8274,2003-03-31,WPL,10.665,-1.5172,-14.0683,47.436,4.1333,2.9339,16.8668,35.241,9796.3701,12.0759,2.0894,39.1488,5.6525,33.4147,71.3731,1.6220616357793674,2003
8275,2004-03-31,WPL,12.0803,-1.2934,-12.0136,49.402,3.481,2.6878,14.0849,39.5691,12388.63,36.1054,2.8093,52.1289,6.2526,33.2883,144.5774,3.2101460407193474,2004
8276,2005-03-31,WPL,13.4955,-1.0695,-9.959,51.3679,3.9621,2.8841,12.641,35.891,14120.8799,21.7045,2.8393,68.8069,5.9612,32.3613,111.0781,3.546732525371547,2005
8277,2006-03-31,WPL,14.9107,-0.8457,-7.9043,53.3339,2.4632,1.7445,8.2294,25.6323,17290.3906,20.3179,3.1147,89.7882,3.5932,30.6559,184.7788,3.4277473985793434,2006
8278,2007-03-31,WPL,17.3524,0.0,0.0,51.9266,2.3973,1.6408,8.7019,32.9777,24908.1504,32.488,3.7897,107.2419,3.5927,19.4387,227.7059,1.8247993640486002,2007
8279,2008-03-31,WPL,17.3524,0.0,0.0,51.9266,1.4729,1.0255,-2.3374,-12.1205,35925.5898,-11.6927,5.1854,85.6992,1.1683,-20.088,416.1349,1.2499878910574762,2008
8280,2009-03-31,WPL,21.0542,0.0,0.0,63.0042,0.0045,1.236,-2.3374,-12.1205,35925.5898,-11.6927,5.1854,14.0365,9.1059,-20.088,2410.1535,1.1963247751285706,2009
8281,2010-03-31,WPL,20.1288,0.0,0.0,60.2348,2.1882,1.5858,1.5838,49.6569,37512.4,7.621,31.3536,16.6636,17.89,18.716,1714.5081,0.9912454859536949,2010
8282,2011-03-31,WPL,20.1288,0.0,0.0,60.2348,3.1632,1.9341,5.7314,75.4677,46138.0,28.8528,13.1775,59.757,9.2318,258.6083,462.4054,1.3123155679186012,2011
8283,2012-03-31,WPL,21.0542,0.0,0.0,63.0042,7.0479,4.2493,25.9703,102.3394,56094.2,134.1825,3.9407,202.2967,9.1347,238.9882,86.0677,1.875933193495275,2012
8284,2013-03-31,WPL,21.0542,0.0,0.0,63.0042,3.241,1.2628,13.2974,29.5566,48358.7,70.6253,2.2228,275.6487,1.5301,36.4682,58.0605,1.925149150986691,2013
8285,2014-03-31,WPL,26.265,0.0,0.0,78.5972,5.9095,3.4689,5.9717,12.0862,44069.8,33.9212,2.0241,286.0513,6.0139,4.0781,44.8701,1.9862490623078788,2014
8286,2015-03-31,WPL,26.265,0.0,0.0,78.5972,3.5465,1.8553,3.3297,6.9723,44532.2,20.9277,2.094,316.0495,2.8398,10.487,65.4451,2.1455873170996553,2015
8287,2016-03-31,WPL,33.3669,2.4162,18.9238,78.5972,2.1197,1.5115,-2.2834,-5.5041,39877.9,-16.3201,2.4104,278.1456,2.3829,-11.6131,124.6662,2.2919178698308578,2016
8288,2017-03-31,WPL,34.5036,2.4162,22.3398,78.5972,1.8705,1.6353,-7.08,-19.6579,39369.0,-50.6928,2.7766,237.5759,2.818,-14.5221,131.4033,1.2555587340389567,2017
8289,2018-03-31,WPL,34.5036,2.4162,22.3398,78.5972,1.3449,1.2841,-2.4307,-7.0393,35658.4,-16.2003,2.8961,222.691,1.8332,-6.2181,90.8767,0.9828855380876221,2018
8290,2019-03-31,WPL,34.5036,2.4162,22.3398,78.5972,0.6627,0.9071,-0.864,-2.5894,28439.9,-5.7595,2.997,222.3323,0.7156,-0.117,94.0906,0.6947969506859812,2019
8291,2020-03-31,WPL,34.5036,2.4162,22.3398,78.5972,1.1868,1.1557,8.6018,22.6856,26992.1,57.0882,2.6373,280.8918,1.3584,26.3914,79.1572,0.7774884389170744,2020
8292,2021-03-31,WPL,34.5036,2.4162,22.3398,78.5972,1.1758,0.9937,-3.047,-6.7536,32100.0,-20.24,2.2165,267.1801,0.9866,13.985,63.471,0.8072965388213283,2021
8293,2022-03-31,WPL,34.5036,2.4162,22.3398,78.5972,0.6329,0.8521,-7.02,-15.5213,26460.0,-38.79,2.211,232.7739,0.6612,-12.8605,65.1163,0.6427947598253275,2022
8294,2023-03-31,WPL,17.7412,-0.398,-3.795,57.2657,3.5761,2.4733,11.8587,40.141,25206.8176,32.0558,6.4626,46.4839,7.4155,51.9558,541.5855,2.975755575828063,2023
8295,2003-03-31,JCHAC,-1.4594,-18.96,-16.0355,30.4981,1.4607,1.3383,10.3061,65.0646,2796.293,-15.482,6.3903,-34.4677,4.4184,107.1385,270.5251,1.295674406977061,2003
8296,2004-03-31,JCHAC,0.8412,-16.8606,-14.1049,33.3677,1.5736,1.4499,3.7718,61.1394,2370.644,2.4801,6.1277,3.0512,11.2907,100.3086,806.0368,1.1655843980686404,2004
8297,2005-03-31,JCHAC,3.1417,-14.7613,-12.1744,36.2372,2.5292,1.9393,8.8831,102.9259,2575.217,6.4702,11.5868,9.5214,8.4862,212.0563,195.5501,1.339542199903896,2005
8298,2006-03-31,JCHAC,5.4423,-12.662,-10.2438,39.1068,2.8183,1.7086,10.2853,61.3066,3248.8989,8.4175,5.9606,17.9388,4.468,88.4059,131.8802,1.3460154188995346,2006
8299,2007-03-31,JCHAC,7.7429,-10.5626,-8.3132,41.9764,3.1665,1.6387,17.3365,67.8017,4466.06,18.4009,3.9109,36.3398,3.188,102.5758,55.8033,1.2149303428093063,2007
8300,2008-03-31,JCHAC,10.0435,-8.4633,-6.3826,44.8459,2.6002,0.9188,6.9225,22.4256,4698.968,9.18,3.2395,45.5183,0.7491,25.2577,88.9419,1.4411662065607662,2008
8301,2009-03-31,JCHAC,12.344,-6.3639,-4.452,47.7155,3.4092,1.8975,11.938,36.744,6409.033,20.1,3.0779,63.8651,3.754,40.3063,70.8003,1.3607146712994975,2009
8302,2010-03-31,JCHAC,14.6446,-4.2646,-2.5214,50.5851,2.5258,1.5375,5.4695,18.4096,7640.075,12.77,3.3658,74.8943,2.9455,17.2695,52.3435,1.1338979282563053,2010
8303,2011-03-31,JCHAC,16.9452,-2.1652,-0.5909,53.4547,2.1695,1.1925,0.5357,1.9009,7885.579,1.42,3.5485,74.5715,1.6695,-0.4309,41.0671,1.0485687537577886,2011
8304,2012-03-31,JCHAC,16.8695,0.0,0.0,50.4816,1.9574,1.0726,2.1454,7.5084,9209.593,6.67,3.4997,102.9687,1.2552,38.0805,58.8327,1.1884205797527039,2012
8305,2013-03-31,JCHAC,16.8695,0.0,0.0,50.4816,2.5098,1.3067,1.0115,3.3789,10887.701,2.97,3.3405,88.2747,1.9717,1.5271,40.5502,1.1430099023015345,2013
8306,2014-03-31,JCHAC,24.072,0.0,5.9855,66.0747,5.2911,4.3737,8.4586,28.1287,15728.404,28.6,3.3255,115.0682,12.6273,30.3525,44.6011,1.148107819927268,2014
8307,2015-03-31,JCHAC,24.072,0.0,5.9855,66.0747,4.7846,3.6529,4.5687,14.9001,16405.361,18.38,3.2614,131.643,9.223,14.4043,37.0983,1.1319820271520058,2015
8308,2016-03-31,JCHAC,35.9119,15.977,12.9988,78.5972,7.2444,5.0704,7.329,20.3389,19715.842,29.81,2.7751,161.4489,11.219,22.6414,13.6676,1.2948719484698081,2016
8309,2017-03-31,JCHAC,34.4432,16.4603,14.0266,72.6972,8.588,6.0079,8.4937,20.5606,21853.9,36.8,2.4207,196.8307,12.7533,21.9152,2.3655,1.4351811890765682,2017
8310,2018-03-31,JCHAC,36.5657,16.4603,14.48,78.5972,5.8877,4.1851,6.0867,14.9696,22413.0,31.6,2.4594,225.4395,9.1461,14.5348,30.9336,1.3271256330957824,2018
8311,2019-03-31,JCHAC,36.5657,16.4603,14.48,78.5972,6.2928,4.239,5.3004,12.8359,21973.7,30.7,2.4217,253.2172,8.4518,12.3216,23.0523,1.3906302831452795,2019
8312,2020-03-31,JCHAC,37.622,16.4603,17.6542,78.5972,6.5512,4.9515,2.0516,4.6938,16327.3,12.2,2.2878,265.475,9.9919,4.8408,12.3308,1.4638211538708477,2020
8313,2021-03-31,JCHAC,37.622,16.4603,17.6542,78.5972,4.712,3.2715,0.9382,2.2056,21315.6,5.9,2.351,272.1022,6.5077,2.4964,15.2,1.4123258387134894,2021
8314,2022-03-31,JCHAC,37.622,16.4603,17.6542,78.5972,3.326,2.1768,-4.5856,-11.7423,23844.4,-30.2,2.5607,242.431,4.1932,-10.9073,29.2823,1.29338139382051,2022
8315,2023-03-31,JCHAC,21.5464,2.0334,3.2703,59.1938,1.8853,1.154,9.3706,53.2889,1315.1781,7.2467,5.6025,-2.5152,4.8388,86.6489,234.8447,0.734404899304192,2023
8316,2003-03-31,DITV,18.2113,0.0,-9.4648,63.9219,1.0842,4.2986,-12.29,-105.7722,-648.2005,-2.988,11.3019,-11.1365,274.7641,-339.1691,4179.6853,-0.38371461329084905,2003
8317,2004-03-31,DITV,18.9546,0.0,-8.082,64.769,1.0088,4.1508,-12.0974,-102.7634,1475.9128,-3.0655,12.0067,-9.7835,259.8893,-310.9761,3952.8178,-0.6162968693212693,2004
8318,2005-03-31,DITV,19.6978,0.0,-6.6992,65.6161,0.9334,4.0031,-11.9048,-99.7546,3600.026,-3.143,12.7115,-8.4306,245.0146,-282.7832,3725.9504,-1.3213020655914054,2005
8319,2006-03-31,DITV,20.441,0.0,-5.3164,66.4632,0.858,3.8553,-11.7122,-96.7458,5724.1392,-3.2204,13.4163,-7.0777,230.1399,-254.5902,3499.0829,89.74553196534248,2006
8320,2007-03-31,DITV,21.1842,0.0,-3.9336,67.3104,0.7826,3.7076,-11.5196,-93.737,1916.2534,-5.6062,14.1211,-1.3293,215.2652,-226.3972,3272.2154,0.20890950130808963,2007
8321,2008-03-31,DITV,22.7241,0.0,0.0,68.0012,0.0727,3.0743,-36.2537,-90.7282,8256.3976,-9.98,14.8259,-11.0001,200.3905,-727.5319,3045.348,0.24338947725027815,2008
8322,2009-03-31,DITV,22.7241,0.0,0.0,68.0012,-0.8523,2.3646,-28.4123,-87.7194,7381.0893,-10.11,15.5307,-6.8414,185.5157,-37.4488,2818.4805,0.4915150228243989,2009
8323,2010-03-31,DITV,22.7241,0.0,0.0,68.0012,0.2365,2.2119,-10.3968,-84.7106,10849.951,-3.2,16.2355,3.5435,10.3429,-37.4488,247.3898,0.6831285159738343,2010
8324,2011-03-31,DITV,24.8164,0.0,0.0,74.2625,0.5361,3.6007,-6.8225,-92.7887,14366.6,-1.81,13.6005,0.3487,192.403,-90.181,2908.9189,0.32397827637281257,2011
8325,2012-03-31,DITV,24.8164,0.0,0.0,74.2625,0.8747,3.6113,-4.9706,-92.7887,19579.3,-1.25,13.6005,-0.8841,192.403,-90.181,2908.9189,0.42734153201636227,2012
8326,2013-03-31,DITV,23.1466,0.0,0.0,69.2655,0.6253,3.3138,-2.2803,-92.7887,21668.0,-0.62,13.6005,-1.4613,192.403,-65.7575,2908.9189,0.4314823827982409,2013
8327,2014-03-31,DITV,21.0542,0.0,0.0,63.0042,0.3876,3.1157,-5.3202,-92.7887,25089.7,-1.48,13.6005,-2.9355,192.403,-100.9256,2908.9189,0.339024234867996,2014
8328,2015-03-31,DITV,27.12,0.0,2.5695,78.5972,0.6376,3.8568,0.1058,-92.7887,26879.5,0.03,13.6005,-2.9411,192.403,-0.2495,2908.9189,0.26474895942480364,2015
8329,2016-03-31,DITV,30.842,0.0,13.7545,78.5972,1.7652,3.2491,19.4893,-92.7887,30599.4,6.5,105.5345,3.572,24.2724,-0.2495,323.4168,0.3275538652164934,2016
8330,2017-03-31,DITV,32.2302,0.0,17.9262,78.5972,1.651,3.6505,2.2704,23.4097,29705.7,0.86,10.3108,3.807,28.2375,6.5903,280.1676,0.2274104004467659,2017
8331,2018-03-31,DITV,32.2302,0.0,17.9262,78.5972,0.4571,1.4195,-0.7759,-2.0961,46212.0,-0.69,2.7015,36.6826,1.9423,1564.3987,46.6959,0.18914903140775371,2018
8332,2019-03-31,DITV,32.2302,0.0,17.9262,78.5972,0.4775,1.1166,-7.7574,-18.7012,61095.4,-5.95,2.4108,29.816,1.3047,-18.7167,50.2413,0.2694287201723922,2019
8333,2020-03-31,DITV,30.842,0.0,13.7545,78.5972,-0.8618,0.7326,-12.6284,-35.0933,35563.4,-8.52,2.7789,20.9083,0.1937,-29.8757,46.401,0.09506294560103906,2020
8334,2021-03-31,DITV,30.842,0.0,13.7545,78.5972,-1.3585,0.894,-11.2724,-36.03,32493.6,-6.12,3.1963,14.5931,0.6339,-30.2054,18.0535,0.11511364642491241,2021
8335,2022-03-31,DITV,30.842,0.0,13.7545,78.5972,-1.6286,1.3111,-22.9599,-101.0966,28024.9,-9.51,4.4032,5.0836,3.2162,-65.164,40.3417,0.1277678342235647,2022
8336,2023-03-31,DITV,30.842,0.0,13.7545,78.5972,-0.7498,1.7062,-30.1329,-101.0966,22618.5,-9.1432,75.8595,-4.2835,3.2162,-65.164,40.3417,0.15902373030369635,2023
8337,2003-03-31,TIME,18.5561,0.9125,0.5655,54.0559,3.2378,1.864,10.8647,23.8749,-4762.3347,1.3272,2.3883,-11.6289,2.6676,44.3227,102.2185,-43.228017472195035,2003
8338,2004-03-31,TIME,19.0756,0.9366,0.998,55.1559,3.2193,1.8107,10.5148,23.029,-2473.9362,1.6972,2.3619,-6.2952,2.5661,42.1264,99.2929,-2.6406853243986994,2004
8339,2005-03-31,TIME,19.5951,0.9607,1.4305,56.2558,3.2008,1.7574,10.1649,22.1831,-185.5377,2.0671,2.3355,-0.9616,2.4647,39.93,96.3672,-0.42233495934162024,2005
8340,2006-03-31,TIME,16.0648,0.0,3.416,44.6719,3.1823,1.704,9.815,21.3372,2869.7,1.1813,2.3092,0.7145,2.3633,37.7336,109.1505,1.8111649860544947,2006
8341,2007-03-31,TIME,23.9614,5.5874,3.416,62.7333,3.1639,1.6507,10.0004,22.0716,3989.6418,2.6052,2.2071,12.3982,2.2619,30.4849,77.178,1.563935010865321,2007
8342,2008-03-31,TIME,22.372,0.4228,3.8089,62.7333,5.4755,2.7053,14.9177,28.6082,6812.4097,4.323,1.9177,19.1259,4.1397,89.8379,52.3712,1.8117292146990434,2008
8343,2009-03-31,TIME,22.372,0.4228,3.8089,62.7333,2.6687,1.0018,8.095,15.4117,7897.4701,3.3,1.9039,23.6667,1.0035,23.7421,64.5441,1.6529543562474653,2009
8344,2010-03-31,TIME,22.372,0.4228,3.8089,62.7333,2.9225,1.3191,8.2674,16.9784,10113.539,4.34,2.0536,27.4877,1.6826,16.1449,76.4607,1.4849636589052457,2010
8345,2011-03-31,TIME,23.2975,0.4228,3.8089,65.5027,2.77,1.3196,7.953,17.8339,12752.6797,5.3,2.2424,32.0054,1.745,16.4354,87.9535,1.572497340601618,2011
8346,2012-03-31,TIME,22.372,0.4228,3.8089,62.7333,2.3108,1.2149,5.1711,12.5534,15281.9146,4.28,2.4276,36.2062,1.5398,13.586,101.0237,1.188693350627643,2012
8347,2013-03-31,TIME,22.372,0.4228,3.8089,62.7333,2.1982,1.0398,5.1765,13.0091,17974.0782,4.92,2.5131,39.5023,1.0999,9.1038,99.3464,1.0929036765889066,2013
8348,2014-03-31,TIME,22.6838,0.9061,4.2624,62.7333,2.2939,0.9659,4.4013,10.852,21863.0695,4.54,2.4657,44.1981,0.9175,11.8875,92.6866,1.1948179874771752,2014
