,Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,BS_CUR_ASSET_REPORT,BS_CUR_LIAB,TOT_DEBT_TO_COM_EQY
11803,2004-03-31,PCCP,6.943,-3.5726,-14.0364,38.3148,2.2548,1.2181,-1.0497,11.5042,70.1214,1.7912,11.236,656.895,519.04,136.7589
11804,2005-03-31,PCCP,8.977,-2.3683,-11.802,40.9761,2.2009,1.1946,5.7156,3.6938,82.901,1.7298,18.225,806.033,650.987,152.1193
11805,2006-03-31,PCCP,11.011,-1.164,-9.5676,43.6375,1.6279,1.1634,6.7531,3.6927,110.5812,1.5988,103.9797,1635.603,1444.092,169.4564
11806,2007-03-31,PCCP,13.045,0.0403,-7.3332,46.2989,1.5311,1.0349,1.8973,4.1601,119.207,1.1614,7.8004,2178.033,1936.368,218.3479
11807,2008-03-31,PCCP,21.2051,7.309,2.5695,53.6123,1.5139,0.9842,4.2255,6.6207,150.6562,0.8705,26.382,4455.6768,3510.7849,445.8901
11808,2009-03-31,PCCP,21.2051,7.309,2.5695,53.6123,1.6118,0.9965,-0.1121,8.3258,148.3264,0.9705,-1.5464,4193.7,1568.7,675.8973
11809,2010-03-31,PCCP,21.2051,7.309,2.5695,53.6123,1.1755,1.0902,-7.2003,11.5072,61.3383,2.6501,-54.8829,4145.7,1553.6,1615.7978
11810,2011-03-31,PCCP,19.2335,7.309,2.5695,47.7122,1.0975,1.0248,-0.7609,18.91,60.6015,1.4851,-1.2013,3626.3,4272.5,1314.5217
11811,2012-03-31,PCCP,19.2335,7.309,2.5695,47.7122,-0.6166,1.1943,-0.7609,18.91,-30.484,1.4851,-1.2013,1839.3,3230.6,1314.5217
11812,2013-03-31,PCCP,19.2335,7.309,2.5695,47.7122,0.8839,1.2563,0.1964,18.91,-27.5073,1.4851,9.7646,2205.2,2811.1,1314.5217
11813,2014-03-31,PCCP,30.4698,8.9701,3.6578,78.5972,1.0689,1.5383,2.9041,18.91,-28.2495,1.4851,-2.6979,2056.2,3283.2,1314.5217
11814,2015-03-31,PCCP,28.1762,2.084,3.6578,78.5972,1.257,1.2375,2.8267,35.3233,49.9422,2.7742,-2.6979,1827.5,2307.5,312.5245
11815,2016-03-31,PCCP,29.9064,2.084,8.8573,78.5972,1.3315,1.6515,-4.4457,7.4947,47.6179,5.9001,-4.6538,1803.2,2962.8,259.1368
11816,2017-03-31,PCCP,30.0372,2.084,9.2503,78.5972,2.4546,2.1291,4.3221,5.9972,60.4868,6.4171,27.0252,1581.0,2136.1,157.557
11817,2018-03-31,PCCP,30.3189,2.9296,9.2503,78.5972,3.7382,3.0195,4.6217,4.4053,74.0977,9.2499,22.5024,1712.2,2431.2,100.6273
11818,2019-03-31,PCCP,31.1136,3.2619,11.3059,78.5972,2.3686,1.7221,2.8101,4.0565,79.7166,3.9101,7.5831,1958.1,2273.0,101.4731
11819,2020-03-31,PCCP,33.5379,2.4162,19.4377,78.5972,4.4781,3.0592,11.6175,3.4874,117.8664,7.4258,47.8568,2327.6,2134.1,60.8247
11820,2021-03-31,PCCP,52.4495,38.7194,39.9335,78.5972,6.1871,3.8063,16.5553,2.7239,183.9966,7.9314,56.106,3225.0,2496.4,38.6845
11821,2022-03-31,PCCP,52.4293,38.7194,37.364,81.0957,4.6747,2.1923,10.4154,2.3176,228.8499,3.6172,24.3773,3621.8,2448.6,33.4866
11822,2023-03-31,PCCP,17.113,2.4489,-2.8644,51.6216,0.8075,0.7573,-0.1085,11.1811,64.4669,0.5674,12.1772,2203.1232,1806.1607,697.33
11823,2003-03-31,KIRI,12.166,-5.6451,-36.7203,78.5972,-0.2931,1.0043,-1.9462,5.1682,170.7915,0.5154,20.2515,14612.2303,9812.1397,255.8669
11824,2004-03-31,KIRI,13.524,-5.0984,-33.1864,78.5972,-0.0612,0.9893,-0.9726,4.9246,192.5467,0.5292,20.537,13972.7008,9423.4927,240.6963
11825,2005-03-31,KIRI,14.882,-4.5517,-29.6525,78.5972,0.1706,0.9744,0.0011,4.681,154.8748,0.543,20.8225,447.483,155.096,112.0299
11826,2006-03-31,KIRI,16.24,-4.005,-26.1186,78.5972,0.4025,0.9594,7.1714,2.9445,26.1041,0.5569,39.6034,529.76,100.54,145.5941
11827,2007-03-31,KIRI,17.598,-3.4583,-22.5848,78.5972,1.1027,1.02,7.1714,2.9445,660.9456,1.0559,39.6034,19723.982,10350.585,114.4589
11828,2008-03-31,KIRI,18.956,-2.9117,-19.0509,78.5972,1.5471,0.8851,-8.415,3.3556,513.4947,0.5483,-1.5916,29913.672,18274.633,134.43
11829,2009-03-31,KIRI,20.314,-2.365,-15.517,78.5972,1.3084,0.8223,-1.7158,4.2271,483.4542,0.1927,-5.8502,30505.812,27873.416,176.2731
11830,2010-03-31,KIRI,21.672,-1.8183,-11.9832,78.5972,0.4212,0.8478,-7.548,4.7825,98.3705,0.093,-79.6526,5327.709,4035.049,393.2105
11831,2011-03-31,KIRI,23.03,-1.2716,-8.4493,78.5972,0.6397,0.9836,0.8522,6.345,94.5904,0.8896,-3.8427,5580.989,5094.613,435.0823
11832,2012-03-31,KIRI,24.388,-0.7249,-4.9154,78.5972,1.2083,0.9173,13.1155,4.4444,194.9844,0.7098,146.5497,6799.657,3430.224,177.6103
11833,2013-03-31,KIRI,25.746,-0.1783,-1.3816,78.5972,1.4726,0.7422,13.5439,2.6798,239.3003,0.4586,43.384,4106.917,3936.051,44.4641
11834,2014-03-31,KIRI,27.104,0.3684,2.1523,78.5972,2.6381,0.8319,18.9226,1.6833,370.8102,0.7602,62.5083,3114.833,2380.825,17.5733
11835,2015-03-31,KIRI,28.462,0.9151,5.6862,78.5972,3.4473,0.9233,21.7151,1.353,464.4575,0.9004,36.0511,3958.491,2155.665,10.8937
11836,2016-03-31,KIRI,28.639,1.3289,5.8041,78.5972,3.6661,0.993,8.4535,1.3064,500.0421,0.9908,11.5773,4910.3,3185.094,9.1128
11837,2017-03-31,KIRI,31.9586,1.6611,15.4474,78.5972,2.7812,0.5773,16.8307,1.2746,575.0727,0.4745,23.3583,5118.66,3539.374,4.9928
11838,2018-03-31,KIRI,33.5379,3.2619,18.5913,78.5972,2.1282,0.7093,9.8936,1.2394,649.7333,0.6407,12.9828,5425.783,4030.893,6.7982
11839,2019-03-31,KIRI,34.2722,3.2619,20.7981,78.5972,4.5521,0.9887,13.4657,1.2138,496.321,0.9865,17.7709,5793.516,4664.686,3.7262
11840,2020-03-31,KIRI,34.2722,3.2619,20.7981,78.5972,3.0661,0.6213,3.3989,1.1949,516.8955,0.5476,4.1454,5329.635,4713.15,1.6863
11841,2021-03-31,KIRI,31.178,2.0085,12.7539,78.5972,0.8662,0.9296,1.9484,4.1939,236.057,0.5845,21.3935,12693.6418,8646.1987,210.355
11842,2022-03-31,KIRI,32.536,2.5551,16.2878,78.5972,1.098,0.9146,2.9221,3.9504,257.8122,0.5984,21.679,12054.1123,8257.5518,195.1844
11843,2023-03-31,KIRI,33.894,3.1018,19.8217,78.5972,1.3299,0.8997,3.8957,3.7068,279.5674,0.6122,21.9645,11414.5828,7868.9048,180.0138
11844,2003-03-31,SPET,12.4136,4.4807,-5.7423,38.3998,0.4318,0.8134,-8.1358,5.1817,95.4726,0.045,-2.6078,21060.9297,20400.0313,301.7555
11845,2004-03-31,SPET,13.6898,4.4829,-4.4278,40.9074,0.3141,0.8591,0.1718,5.8919,105.4544,0.0711,10.4552,16308.0303,14059.4941,436.9092
11846,2005-03-31,SPET,14.9659,4.4851,-3.1132,43.415,0.3939,0.8934,0.1614,7.0993,100.6255,0.1868,-4.5791,15734.3799,17006.3887,475.8464
11847,2006-03-31,SPET,16.242,4.4873,-1.7987,45.9226,0.3939,0.8934,0.1614,7.0993,100.6255,0.1868,-4.5791,15734.3799,17006.3887,475.8464
11848,2007-03-31,SPET,18.7808,5.5874,2.5695,48.0734,0.3939,0.8934,0.1614,7.0993,100.6255,0.1868,-4.5791,15734.3799,17006.3887,475.8464
11849,2008-03-31,SPET,18.7808,5.5874,2.5695,48.0734,-0.2474,1.0728,0.1614,7.0993,-46.7869,0.1868,-4.5791,10745.9854,24891.5566,475.8464
11850,2009-03-31,SPET,20.6317,5.5874,2.5695,53.6123,-0.2608,1.0805,1.3666,7.0993,-23.8621,0.1868,38.0251,6596.534,18099.101,475.8464
11851,2010-03-31,SPET,17.7849,5.1646,0.0,48.0734,-0.2221,1.6673,-14.0046,7.0993,-57.1571,0.1868,-203.6344,7333.408,10992.504,475.8464
11852,2011-03-31,SPET,23.8205,5.1646,0.0,66.1349,0.2727,2.159,-0.1505,7.0993,-57.2692,0.1868,-0.1961,3643.031,9976.572,475.8464
11853,2012-03-31,SPET,18.8512,5.5874,0.0,50.8429,1.9506,1.049,107.7812,7.0993,10.326,1.2251,-0.1961,2994.678,3967.509,112.238
11854,2013-03-31,SPET,21.9093,5.5874,6.4087,53.6123,1.0766,1.0097,3.1134,5.5899,11.664,1.0631,12.9579,10968.882,11892.528,206.3719
11855,2014-03-31,SPET,33.4574,0.4228,21.1911,78.5972,1.7441,1.0862,0.6992,6.1401,12.0559,1.5013,3.3602,9946.195,11322.964,55.622
11856,2015-03-31,SPET,29.7354,0.4228,10.006,78.5972,1.1399,1.0738,2.0168,5.8927,13.5792,1.4397,12.6353,9876.578,13270.78,47.1751
11857,2016-03-31,SPET,31.0331,3.2921,11.0339,78.5972,1.1016,1.1434,3.9473,5.0316,14.6987,1.5988,8.2441,6907.099,8900.44,178.9957
11858,2017-03-31,SPET,30.0775,0.4228,11.0339,78.5972,1.7661,1.229,3.333,4.2322,16.9149,1.9805,15.0772,9628.135,9382.154,76.2908
11859,2018-03-31,SPET,31.0331,3.2921,11.0339,78.5972,1.4633,1.072,3.5897,4.9068,18.209,1.3949,7.6508,14917.907,15065.689,98.7736
11860,2019-03-31,SPET,34.3829,6.4935,17.896,78.5972,1.0197,0.9071,3.2694,5.1248,21.3476,0.5528,17.2364,14276.945,16283.857,64.2013
11861,2020-03-31,SPET,34.3829,6.4935,17.896,78.5972,1.0837,1.0478,3.8932,4.0036,25.3271,1.1588,18.6417,8813.407,11642.355,20.1159
11862,2021-03-31,SPET,34.3829,6.4935,17.896,78.5972,2.2428,1.4518,9.5982,2.8136,34.076,2.1012,34.5434,7132.352,9268.959,43.964
11863,2022-03-31,SPET,34.3829,6.4935,17.896,78.5972,2.8314,1.0744,15.4488,2.3177,48.407,1.1662,42.0561,11169.68,10781.253,40.6344
11864,2023-03-31,SPET,18.7943,4.4916,0.8304,50.9379,0.0074,1.0272,1.927,7.3172,51.2986,0.0345,-20.0037,13813.4195,17114.3357,486.9115
11865,2003-03-31,MTNL,11.0662,-0.3047,-11.0745,44.447,1.6279,0.821,4.5445,2.096,150.7509,0.6371,6.2392,124498.7969,97587.8438,0.0
11866,2004-03-31,MTNL,12.0986,-0.2655,-9.6729,46.1017,1.8381,0.8924,5.7016,2.0314,164.1278,0.7811,8.8735,139459.9219,101208.5391,0.1633
11867,2005-03-31,MTNL,13.131,-0.2263,-8.2712,47.7563,1.6099,0.8308,4.2843,2.0329,173.4422,0.6564,5.6751,147285.13,106759.8,0.1526
11868,2006-03-31,MTNL,14.1635,-0.1872,-6.8695,49.411,1.9282,1.0172,2.6487,1.95,177.9866,1.0321,2.6201,133833.41,91412.68,0.1487
11869,2007-03-31,MTNL,15.1959,-0.148,-5.4678,51.0656,1.6854,0.8931,3.1695,1.8864,184.1691,0.7968,3.4736,142438.97,98256.6,0.1205
11870,2008-03-31,MTNL,18.2778,0.0,0.0,54.696,1.5045,0.7379,2.5603,1.8826,188.8867,0.5114,2.5616,142072.62,97896.95,0.0892
11871,2009-03-31,MTNL,18.2778,0.0,0.0,54.696,0.5835,0.6724,0.9024,1.9073,191.0496,0.3612,1.1451,157040.69,110648.54,0.1137
11872,2010-03-31,MTNL,18.2778,0.0,0.0,54.696,-0.6394,0.8618,-8.9562,2.7163,149.5891,0.4893,-21.7014,166176.78,253923.09,0.0905
11873,2011-03-31,MTNL,20.2495,0.0,0.0,60.596,-0.9975,0.8628,-8.9803,3.8814,105.1488,0.4313,-29.7083,19954.86,83043.38,112.6884
11874,2012-03-31,MTNL,21.1749,0.0,0.0,63.3654,-1.3566,0.97,-15.0878,5.9402,40.2249,0.6812,-61.7448,19982.65,62614.93,380.7308
11875,2013-03-31,MTNL,21.1749,0.0,0.0,63.3654,-2.112,1.1493,-19.943,5.9402,-44.256,0.6812,-61.7448,17625.7,83344.65,380.7308
11876,2014-03-31,MTNL,19.0826,0.0,0.0,57.1042,-0.8924,0.8515,28.9911,23.9299,80.0435,0.1899,-61.7448,24300.3,93531.3,280.1336
11877,2015-03-31,MTNL,17.9459,0.0,0.0,53.7026,-0.4892,0.9661,-10.665,7.6613,32.6756,0.557,-59.1777,21746.0,100927.6,806.78
11878,2016-03-31,MTNL,22.1306,0.0,0.0,66.2252,-0.793,1.0418,-7.5875,25.529,0.3033,58.1868,-99.0717,21734.6,128085.4,93840.0314
11879,2017-03-31,MTNL,25.9934,0.4228,11.185,66.2252,-1.2458,1.2761,-13.3932,25.529,-53.5533,58.1868,-99.0717,49628.6,106133.7,93840.0314
11880,2018-03-31,MTNL,29.3431,0.4228,15.3265,72.1252,-1.6067,1.4612,-17.4841,25.529,-100.5081,58.1868,-87.6785,50431.7,90856.5,93840.0314
11881,2019-03-31,MTNL,29.5343,0.4228,15.3265,72.6972,-2.4427,1.713,-21.8617,25.529,-154.41,58.1868,-53.6294,57655.0,115719.9,93840.0314
11882,2020-03-31,MTNL,29.5343,0.4228,15.3265,72.6972,-2.7104,1.8367,-23.5324,25.529,-215.5889,58.1868,-39.6211,85331.8,169265.9,93840.0314
11883,2021-03-31,MTNL,29.5343,0.4228,15.3265,72.6972,-2.8406,2.2879,-16.3738,25.529,-254.6746,58.1868,-18.1297,61816.3,105157.5,93840.0314
11884,2022-03-31,MTNL,31.5059,0.4228,15.3265,78.5972,-3.9009,2.635,-20.264,25.529,-287.204,58.1868,-16.353,58086.1,136140.3,93840.0314
11885,2023-03-31,MTNL,31.5059,0.4228,15.3265,78.5972,-4.1164,2.8887,-24.3324,25.529,-331.0308,58.1868,-11.7134,57937.3,123376.0,93840.0314
11886,2003-03-31,SVLS,14.0496,4.6512,5.2632,44.6429,-7.6866,0.3239,39.7526,1.9095,17.8842,0.8755,-9.2413,1171.1671,756.7121,43.344
11887,2004-03-31,SVLS,14.0496,4.6512,5.2632,44.6429,2.9057,1.8057,34.3704,1.8578,7.5252,2.2711,-5.2906,449.6883,236.4211,25.2005
11888,2005-03-31,SVLS,14.0496,4.6512,5.2632,44.6429,3.3698,2.1366,1.8185,1.6248,7.4795,2.9008,-0.6065,511.3623,321.8805,24.3953
11889,2006-03-31,SVLS,14.0496,4.6512,5.2632,44.6429,3.303,1.7702,4.5821,1.6266,8.3112,2.2212,11.119,534.3189,293.8806,26.2466
