,Dates,Company,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,RETURN_ON_ASSET,RETURN_COM_EQY,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,NET_OPER_PROFIT_AFTER_TAX
280,2010-03-31,KMB,0.0,2.5695,68.0012,23.5791,2.7415,17.9284,,1.3281,18672.989
281,2011-03-31,KMB,0.0,2.5695,68.0012,23.5791,2.4329,16.522,,1.3086,17108.073
282,2012-03-31,KMB,0.3322,11.2757,70.4997,27.4218,2.2071,15.3096,,1.2973,19718.198
283,2013-03-31,KMB,1.2685,8.8875,70.4997,26.9389,2.1024,15.5192,,1.2891,24536.844
284,2014-03-31,KMB,1.2685,8.8875,70.4997,26.9389,2.0708,14.3514,,1.3361,27091.443
285,2015-03-31,KMB,2.688,10.4595,83.5942,32.3106,2.2491,14.7691,,1.5336,34040.224
286,2016-03-31,KMB,3.0202,11.4873,83.5942,32.7633,1.7766,12.4597,,1.3799,43117.33
287,2017-03-31,KMB,3.5035,11.4873,83.5942,32.9243,1.9112,13.7508,,1.442,60129.314
288,2018-03-31,KMB,3.5035,14.2684,83.5942,33.8497,2.0202,13.9378,,1.4417,60129.314
289,2019-03-31,KMB,3.5035,14.2684,83.5942,33.8497,1.9659,13.2465,,1.4971,83869.805
290,2020-03-31,KMB,3.5035,14.2684,83.5942,33.8497,2.0501,13.7038,,1.408,107183.41
291,2021-03-31,KMB,3.5035,14.2684,83.5942,33.8497,2.167,13.1474,,1.5483,123898.439
292,2022-03-31,KMB,3.5035,21.7956,83.5942,36.3545,2.3581,13.2848,,1.4591,137527.615
293,2023-03-31,KMB,3.5035,21.7956,83.5942,36.3545,2.558,14.2496,,1.3738,156311.196
294,2003-03-31,HCLT,,,,,9.602,11.5289,7.5774,1.7665,2488.0189
295,2004-03-31,HCLT,,,,,24.5655,31.4822,8.8077,2.7686,3307.5732
296,2005-03-31,HCLT,,,,,15.8068,20.37,11.3281,3.0789,6042.2615
297,2006-03-31,HCLT,,,,,16.4029,21.1019,12.9463,4.2269,7413.7824
298,2007-03-31,HCLT,,,,,27.9972,36.7685,13.8375,4.5257,9094.6008
299,2008-03-31,HCLT,,,,,17.3428,25.4941,6.4118,2.8588,11465.9073
300,2009-03-31,HCLT,,,,,14.2144,28.9271,3.5002,1.6393,13929.5068
301,2010-03-31,HCLT,4.6814,9.9758,69.8675,28.2265,10.4351,22.033,5.853,2.3023,17556.1742
302,2011-03-31,HCLT,16.8831,26.6022,72.9982,38.8693,11.9851,22.4138,6.3504,2.9006,15481.1493
303,2012-03-31,HCLT,20.2658,29.1717,72.9982,40.851,15.0299,27.7025,5.3687,2.2648,24006.6027
304,2013-03-31,HCLT,31.4407,33.7666,70.2288,45.1765,20.7645,35.6954,7.581,2.7164,39707.2247
305,2014-03-31,HCLT,31.4407,29.2926,70.4997,43.7783,23.1795,36.1075,10.0657,3.7936,63827.825
306,2015-03-31,HCLT,31.4407,29.2926,70.4997,43.7783,21.7991,32.2118,10.885,3.9301,65013.5167
307,2016-03-31,HCLT,36.5146,36.3362,89.8555,54.2803,19.2606,27.5515,9.6465,3.1876,65170.821
308,2017-03-31,HCLT,19.3597,24.9093,83.5942,42.6718,19.2641,26.8849,10.0772,2.9525,77050.0273
309,2018-03-31,HCLT,19.3597,25.9371,83.5942,43.0138,18.7171,25.1664,11.4788,3.0828,78951.3976
310,2019-03-31,HCLT,19.3597,25.9371,83.5942,43.0138,18.0647,24.6468,9.7234,2.8388,94830.6389
311,2020-03-31,HCLT,39.4141,31.6505,83.5942,51.5944,15.9197,24.1466,6.3191,1.8334,109065.5456
312,2021-03-31,HCLT,39.4141,31.6505,83.5942,51.5944,14.6192,22.0732,10.496,3.3922,120189.5982
313,2022-03-31,HCLT,39.4141,31.6505,83.5942,51.5944,15.221,21.807,11.127,3.8454,128927.2771
314,2023-03-31,HCLT,39.4141,31.6505,83.5942,51.5944,16.266,23.3092,10.5125,3.4526,141044.4042
315,2003-03-31,APNT,,,,,12.1495,31.4462,3.8581,2.234,1484.8501
316,2004-03-31,APNT,,,,,10.638,28.776,4.7457,2.7106,1538.0366
317,2005-03-31,APNT,,,,,11.9337,31.7495,5.2025,3.0952,1765.932
318,2006-03-31,APNT,,,,,13.1366,34.9668,6.5886,4.2532,2013.5732
319,2007-03-31,APNT,11.4467,5.8041,63.0042,26.7981,15.0675,39.4693,6.5822,4.2296,2885.0099
320,2008-03-31,APNT,8.6077,5.8041,63.0042,25.8525,18.0636,46.4934,7.6939,5.2001,4077.0573
321,2009-03-31,APNT,9.0909,5.8041,63.0042,26.0135,14.9027,36.4066,5.8746,3.2379,4202.0081
322,2010-03-31,APNT,9.0909,5.8041,63.0042,26.0135,25.2559,57.3702,9.0968,5.7156,8036.2806
323,2011-03-31,APNT,9.5137,9.9758,63.0042,27.5425,20.0887,43.2719,9.3029,5.7803,8491.9763
324,2012-03-31,APNT,9.846,9.9758,63.0042,27.6532,19.1531,40.0626,9.4927,5.9613,9938.8299
325,2013-03-31,APNT,9.846,16.7775,66.1349,30.9627,17.821,36.3254,11.5294,69.9977,11082.7705
326,2014-03-31,APNT,9.5137,22.5514,75.5268,35.9119,16.399,32.8365,11.0609,7.0067,12113.2813
327,2015-03-31,APNT,4.923,29.8065,76.0987,36.9882,16.421,31.7745,14.7647,9.1974,13511.7304
328,2016-03-31,APNT,10.0272,29.8065,76.0987,38.6883,17.7269,30.6414,16.6018,8.2695,17041.9319
329,2017-03-31,APNT,6.6445,29.8065,82.36,39.654,16.8777,27.4537,16.5,8.6776,18093.7983
330,2018-03-31,APNT,7.4902,29.8065,84.8585,40.7705,15.5617,25.4642,15.3721,8.1869,18825.1045
331,2019-03-31,APNT,23.3766,34.1898,82.4804,46.7257,14.3435,24.1144,15.8057,9.214,21267.5615
332,2020-03-31,APNT,23.3766,34.1898,84.8585,47.5204,16.6817,27.6028,19.7863,10.2679,26169.7983
333,2021-03-31,APNT,15.9166,34.1898,84.8585,45.0357,17.1901,27.3738,23.1391,12.3198,30575.0458
334,2022-03-31,APNT,33.8568,53.8996,84.8585,57.5697,13.9806,22.771,23.0191,13.2525,29944.5731
335,2023-03-31,APNT,33.8568,53.8996,84.8585,57.5697,16.8358,27.5566,20.0896,10.6482,40474.5931
336,2003-03-31,MSIL,,,,,2.8427,5.0437,,,-117.2861
337,2004-03-31,MSIL,,,,,9.9116,16.6121,6.5364,2.8305,2768.4088
338,2005-03-31,MSIL,,,,,13.9095,20.4951,7.0693,2.0632,8072.0138
339,2006-03-31,MSIL,,,,,15.883,23.2066,8.215,3.3044,11209.1611
340,2007-03-31,MSIL,,,,,16.7055,25.2522,7.0492,2.5937,13233.4334
341,2008-03-31,MSIL,,,,,12.7546,22.8981,3.5996,1.8676,18745.131
342,2009-03-31,MSIL,35.3972,34.734,45.6653,38.6078,7.7546,13.4935,5.9383,1.922,12440.6817
343,2010-03-31,MSIL,35.3972,40.1753,45.6653,40.4185,16.9178,24.1375,8.7428,2.6964,23114.073
344,2011-03-31,MSIL,39.3235,44.347,45.6653,43.1144,13.2086,17.9862,8.1837,2.1596,20254.0663
345,2012-03-31,MSIL,39.3235,46.9166,45.6653,43.9694,7.9667,11.2142,5.9824,2.0105,12229.6224
346,2013-03-31,MSIL,39.3235,48.7304,58.1878,48.7577,9.7566,14.2307,5.5129,1.715,20873.5045
347,2014-03-31,MSIL,47.3271,48.7304,58.1878,51.4234,9.6721,14.08,6.3747,2.2094,26464.7925
348,2015-03-31,MSIL,45.4243,28.7485,69.8374,48.0334,11.5459,16.6208,9.295,3.5342,33672.2668
349,2016-03-31,MSIL,63.7572,33.7364,69.8374,55.7992,14.2382,20.0097,8.1149,2.9109,42000.704
350,2017-03-31,MSIL,67.4721,34.7642,72.3359,58.2135,15.8627,22.1887,9.8899,3.7838,57510.2656
351,2018-03-31,MSIL,67.4721,32.1644,66.4359,55.3767,14.0452,19.7904,11.6244,4.7365,66298.8261
352,2019-03-31,MSIL,67.4721,33.9782,72.3359,57.9519,12.3157,17.0641,9.7891,3.4148,58769.0059
353,2020-03-31,MSIL,67.4721,33.9782,84.8585,62.1366,8.8968,11.7631,7.7317,2.2593,30248.8792
354,2021-03-31,MSIL,69.4352,39.5707,84.8585,64.6514,6.5022,8.6134,8.5887,3.1674,19116.2173
355,2022-03-31,MSIL,69.4352,39.5707,84.8585,64.6514,5.3132,7.1953,9.2828,3.3184,24093.6673
356,2023-03-31,MSIL,49.9547,37.8476,84.8585,57.5898,10.3119,14.0209,9.0581,3.2306,65159.2177
357,2003-03-31,AXSB,,,,,,,,,
358,2004-03-31,AXSB,,,,,,,,,
359,2005-03-31,AXSB,,,,,,,,,
360,2006-03-31,AXSB,,,,,,,,,
361,2007-03-31,AXSB,,,,,,,,1.1422,8500.1754
362,2008-03-31,AXSB,0.0,7.769,83.0223,30.3289,1.1587,17.4355,,1.178,15664.4325
363,2009-03-31,AXSB,0.0,7.769,83.0223,30.3289,1.4094,19.1363,,1.0318,26450.119
364,2010-03-31,AXSB,0.0,13.1197,78.0253,30.4396,1.5098,18.9281,,1.1736,38253.913
365,2011-03-31,AXSB,0.0,13.1197,78.0253,30.4396,1.5786,19.1488,,1.1597,44611.866
366,2012-03-31,AXSB,0.4832,10.5502,78.0253,29.7455,1.5985,20.299,,1.0865,52305.089
367,2013-03-31,AXSB,0.4832,17.8658,75.6472,31.3852,1.6725,18.7491,,1.0814,66109.117
368,2014-03-31,AXSB,0.0,15.1753,78.0253,31.1236,1.7362,17.6372,,1.0782,78995.746
369,2015-03-31,AXSB,9.4231,13.422,78.5972,33.8698,1.7451,17.8723,,1.188,95312.004
370,2016-03-31,AXSB,18.6047,33.7062,84.8585,45.77,1.6475,16.9522,,1.0957,125537.442
371,2017-03-31,AXSB,18.6047,33.7062,84.8585,45.77,0.6828,7.1913,,1.1,154884.305
372,2018-03-31,AXSB,27.0613,35.8222,89.8555,50.9607,0.0693,0.756,,1.0949,169702.228
373,2019-03-31,AXSB,25.3398,35.8222,89.8555,50.3873,0.664,7.6336,,1.1622,161335.107
374,2020-03-31,AXSB,25.3398,35.8222,89.8555,50.3873,0.2128,2.4044,,1.0222,205946.848
375,2021-03-31,AXSB,25.3398,35.8222,89.8555,50.3873,0.7461,7.5768,,1.11,216743.3
376,2022-03-31,AXSB,25.3398,35.8222,89.8555,50.3873,1.2855,12.7284,,1.0965,216447.3
377,2023-03-31,AXSB,25.3398,35.8222,89.8555,50.3873,0.8518,8.7231,,1.0999,138358.7
378,2003-03-31,ADE,,,,,5.7434,18.8027,2.9291,0.8334,277.2691
379,2004-03-31,ADE,,,,,6.2322,21.4834,4.2362,1.078,-1088.5135
380,2005-03-31,ADE,,,,,3.9465,16.9674,5.0239,1.165,1169.3318
381,2006-03-31,ADE,,,,,3.3364,16.8704,3.9785,1.1141,2643.5754
382,2007-03-31,ADE,,,,,2.8132,17.2816,3.2538,1.5091,3431.6467
383,2008-03-31,ADE,0.0,0.0,63.3654,21.1749,3.6381,22.5767,3.2335,2.0194,9046.4556
384,2009-03-31,ADE,0.0,0.0,71.1318,23.7702,3.0985,19.6214,2.144,1.1777,12619.7996
385,2010-03-31,ADE,0.0,0.0,71.1318,23.7702,3.6293,20.3012,2.0766,1.569,17959.8623
386,2011-03-31,ADE,0.0,4.1717,71.1318,25.1584,5.2643,20.8388,1.6334,1.8744,29190.276
387,2012-03-31,ADE,0.0,4.1717,68.3624,24.233,2.1569,9.8886,0.6051,1.1314,30682.699
388,2013-03-31,ADE,0.7551,17.3519,63.3654,27.2005,1.4715,7.8816,0.5356,1.0069,22530.7193
389,2014-03-31,ADE,0.7551,17.3519,66.1349,28.1259,1.9268,9.823,0.813,1.1414,54254.3181
390,2015-03-31,ADE,0.7551,17.3519,63.5762,27.2709,1.564,7.8733,1.213,1.3206,129570.913
391,2016-03-31,ADE,0.7551,17.3519,63.5762,27.2709,1.1711,5.1692,1.6756,0.874,23163.8045
392,2017-03-31,ADE,0.7551,17.3519,68.5731,28.9408,2.2086,7.18,1.585,0.9539,21772.5917
393,2018-03-31,ADE,0.7551,20.8283,71.0716,30.9325,1.4537,5.1822,1.4079,1.0374,20071.8872
394,2019-03-31,ADE,0.7551,20.8283,83.5942,35.1172,1.4483,4.8057,1.9703,1.0325,15750.2188
395,2020-03-31,ADE,0.7551,23.3978,83.5942,35.9722,2.5453,7.1803,1.9565,0.9613,23448.4705
396,2021-03-31,ADE,19.9336,37.0617,83.5942,46.9067,1.8726,5.4106,3.5014,2.8637,25081.8319
397,2022-03-31,ADE,21.1114,58.3132,89.8555,56.4631,1.0124,3.9404,2.7617,2.9588,26415.6488
398,2023-03-31,ADE,21.1114,58.3132,89.8555,56.4631,2.0333,8.9425,2.5015,2.1768,66646.0069
399,2003-03-31,TTAN,,,,,1.4464,9.8214,1.6911,1.1619,421.8188
400,2004-03-31,TTAN,,,,,7.1888,53.2636,2.0952,1.4069,747.1359
401,2005-03-31,TTAN,,,,,2.5804,13.9503,3.1172,2.0315,764.4337
402,2006-03-31,TTAN,,,,,9.4482,47.1005,5.7956,4.7378,1203.8261
403,2007-03-31,TTAN,0.0,0.0,75.2559,25.1484,9.546,37.2572,5.2772,3.8396,1278.876
404,2008-03-31,TTAN,0.0,0.0,66.4961,22.2211,10.5686,37.6962,5.2831,3.6643,1662.3773
405,2009-03-31,TTAN,0.0,0.0,69.6267,23.2673,9.7077,32.6645,4.8426,2.633,1795.2975
406,2010-03-31,TTAN,0.0,0.0,69.6267,23.2673,12.9248,38.9677,6.8304,4.5334,2619.0349
407,2011-03-31,TTAN,0.0,0.0,69.6267,23.2673,14.7731,49.0089,6.3455,5.2259,4152.374
408,2012-03-31,TTAN,0.0,0.0,72.1252,24.1022,14.2023,48.1752,6.6127,4.9978,5636.3722
409,2013-03-31,TTAN,0.0,0.0,72.1252,24.1022,13.6952,42.2865,6.2046,4.5343,6847.3745
410,2014-03-31,TTAN,0.0,0.0,72.1252,24.1022,12.2544,32.7179,6.7581,4.4034,7125.8908
411,2015-03-31,TTAN,0.7551,19.4377,66.0747,28.7999,13.6274,29.1178,10.791,6.3989,8243.9223
412,2016-03-31,TTAN,19.8429,32.6784,66.0747,39.5634,11.0455,20.4706,9.2433,5.192,6512.1522
413,2017-03-31,TTAN,25.0076,32.6784,66.0747,41.2836,9.6451,18.3874,8.6099,5.3829,7513.1626
414,2018-03-31,TTAN,25.0076,29.5345,78.5972,44.4221,12.6041,24.245,14.3002,9.2492,10921.4054
415,2019-03-31,TTAN,19.8429,26.9649,78.5972,41.8469,13.2221,25.1639,13.8352,9.135,14471.9822
416,2020-03-31,TTAN,25.0076,26.9649,78.5972,43.567,11.8851,23.5717,10.1351,6.6256,15075.3264
417,2021-03-31,TTAN,25.3398,30.1088,78.5972,44.7239,6.4863,13.7374,11.5758,8.9729,10251.477
418,2022-03-31,TTAN,25.3398,28.5369,78.5972,44.2008,11.5444,25.869,13.9776,11.2111,22447.6171
419,2023-03-31,TTAN,25.3398,28.5369,78.5972,44.2008,13.4807,30.727,11.6979,8.8442,32673.7396
420,2003-03-31,SUNP,,,,,31.8489,45.0164,7.6774,3.1821,2362.7199
421,2004-03-31,SUNP,,,,,30.2476,49.7092,9.1648,4.6463,3580.7256
422,2005-03-31,SUNP,,,,,16.7196,40.1061,4.1795,3.2678,3670.3162
423,2006-03-31,SUNP,,,,,18.3159,44.4018,5.7042,5.6977,4867.5059
424,2007-03-31,SUNP,,,,,24.6783,35.6485,10.9194,7.282,7523.2351
425,2008-03-31,SUNP,,,,,32.6582,40.0929,14.6183,4.4244,15921.5458
426,2009-03-31,SUNP,,,,,25.3479,31.0968,15.9864,2.9332,17628.4378
427,2010-03-31,SUNP,7.309,2.5695,47.1704,19.0524,15.5874,18.1672,23.2795,4.2281,11519.8379
428,2011-03-31,SUNP,7.309,2.5695,47.1704,19.0524,16.9367,20.9801,15.6104,3.9371,16474.1208
429,2012-03-31,SUNP,7.309,3.023,62.1915,24.2229,18.4191,24.4641,13.8504,3.8401,26987.1942
430,2013-03-31,SUNP,7.309,3.023,65.3221,25.2691,16.1,21.9137,15.5745,4.3921,37310.775
431,2014-03-31,SUNP,7.309,3.023,60.3251,23.5992,12.5776,18.7468,10.6937,4.4223,57419.2625
432,2015-03-31,SUNP,13.2286,16.2031,78.5972,36.0628,11.6142,20.5574,8.347,4.8204,57996.6771
433,2016-03-31,SUNP,13.2286,16.2031,78.5972,36.0628,8.7142,15.5089,8.721,3.9598,62998.2988
434,2017-03-31,SUNP,13.2286,16.2031,78.5972,36.0628,11.911,20.0062,7.0823,3.0919,76598.0805
435,2018-03-31,SUNP,13.2286,16.2031,78.5972,36.0628,3.3284,5.592,5.0236,2.2474,31232.0268
436,2019-03-31,SUNP,33.2528,20.0121,78.5972,43.9996,4.1257,6.6867,5.4914,2.1359,38074.7688
437,2020-03-31,SUNP,33.2528,23.6397,78.5972,45.2067,5.6638,8.6876,4.7656,1.5753,42117.8969
438,2021-03-31,SUNP,35.0045,27.63,91.1198,51.3027,4.2729,6.3314,6.9324,2.433,52118.5956
439,2022-03-31,SUNP,40.1691,32.2551,84.8585,52.4696,4.7612,6.9283,9.4647,3.4563,61640.8557
440,2023-03-31,SUNP,40.1691,32.2551,84.8585,52.4696,11.2567,16.2943,9.1373,3.2278,84128.4188
441,2003-03-31,DMART,,,,,,,,,
442,2004-03-31,DMART,,,,,,,,,
443,2005-03-31,DMART,,,,,,,,,
444,2006-03-31,DMART,,,,,,,,,
445,2007-03-31,DMART,,,,,,,,,
446,2008-03-31,DMART,,,,,,,,,
447,2009-03-31,DMART,,,,,,,,,
448,2010-03-31,DMART,,,,,,,,,
449,2011-03-31,DMART,,,,,,,,,
450,2012-03-31,DMART,,,,,,,,,
451,2013-03-31,DMART,,,,,,,,,1125.3117
452,2014-03-31,DMART,,,,,9.7809,18.4942,,,1876.8692
453,2015-03-31,DMART,,,,,10.1705,19.6469,,,2476.9059
454,2016-03-31,DMART,,,,,11.7367,23.5471,,,3680.6146
455,2017-03-31,DMART,1.2685,4.8065,76.0987,27.452,10.7295,17.8565,15.3128,7.177,5468.6789
456,2018-03-31,DMART,2.4162,9.4317,78.5972,30.2082,14.0575,18.9467,54.9225,14.8111,7876.3502
457,2019-03-31,DMART,2.4162,14.0871,78.5972,31.7574,14.2648,17.5994,43.1986,13.3073,9017.3648
458,2020-03-31,DMART,2.4162,14.0871,78.5972,31.7574,13.6366,15.6125,88.5761,11.8162,13077.8774
459,2021-03-31,DMART,2.4162,14.0871,78.5972,31.7574,8.5456,9.4525,78.427,13.6698,9848.8087
460,2022-03-31,DMART,2.4162,14.0871,78.5972,31.7574,10.248,11.5427,89.941,16.8764,14463.4363
461,2023-03-31,DMART,2.4162,14.0871,78.5972,31.7574,14.1667,15.9866,69.1119,12.2888,23302.0723
462,2003-03-31,UTCEM,,,,,,,,,
463,2004-03-31,UTCEM,,,,,,,,,
464,2005-03-31,UTCEM,,,,,-1.466,-5.2665,1.9722,1.9623,
465,2006-03-31,UTCEM,,,,,6.2448,22.3419,3.3899,3.051,2735.2089
466,2007-03-31,UTCEM,,,,,18.8982,55.8738,4.2146,2.6789,8232.5086
467,2008-03-31,UTCEM,6.8861,2.7811,51.9266,20.5714,18.454,45.1844,3.6632,2.1257,9961.9673
468,2009-03-31,UTCEM,21.7155,6.9528,56.9235,28.5686,13.9473,30.9811,3.047,1.4196,10555.9351
469,2010-03-31,UTCEM,21.7155,6.9528,56.9235,28.5686,13.5839,26.612,4.5232,2.165,11263.9917
470,2011-03-31,UTCEM,24.5847,22.7025,56.9235,34.7651,9.1142,17.9135,2.9262,1.9414,14688.569
471,2012-03-31,UTCEM,27.4237,25.393,63.1848,38.6983,10.3292,20.4785,3.5496,2.1518,23179.9148
472,2013-03-31,UTCEM,29.1453,40.7497,63.1848,44.3819,9.8277,19.0898,3.5154,2.2171,26528.6355
473,2014-03-31,UTCEM,44.9411,47.2793,72.3961,54.8939,7.1411,13.6126,3.6473,2.3292,22426.4664
474,2015-03-31,UTCEM,53.8206,53.9299,82.36,63.394,5.9733,11.5857,3.4814,2.5745,22699.0465
475,2016-03-31,UTCEM,53.8206,39.3591,82.36,58.5454,6.2524,12.0919,3.8104,2.6179,25544.9039
476,2017-03-31,UTCEM,53.8206,44.3168,69.8374,56.0105,6.5088,11.718,4.933,3.0132,27084.5965
477,2018-03-31,UTCEM,53.8206,44.3168,69.8374,56.0105,4.4725,8.7533,3.0986,2.4364,28958.6183
478,2019-03-31,UTCEM,55.2401,44.3168,69.8374,56.4833,3.5957,7.9941,2.4846,1.9927,33890.2744
479,2020-03-31,UTCEM,55.2401,44.3168,91.1198,63.5952,7.39,15.8124,2.4228,1.6885,66906.54
480,2021-03-31,UTCEM,60.0423,44.3168,91.1198,65.1946,6.6058,13.1295,3.9337,2.7427,60031.3938
481,2022-03-31,UTCEM,59.4986,43.1378,93.6183,65.4562,8.6398,15.5254,4.6561,2.67,75480.6114
482,2023-03-31,UTCEM,59.4986,43.1378,93.6183,65.4562,5.7803,9.6678,4.7918,2.8104,52896.8639
483,2003-03-31,BJFIN,,,,,,,,,
484,2004-03-31,BJFIN,,,,,,,,,
485,2005-03-31,BJFIN,,,,,,,,,
486,2006-03-31,BJFIN,,,,,,,,,
487,2007-03-31,BJFIN,,,,,,,,,
488,2008-03-31,BJFIN,0.0,0.0,52.7092,17.6139,,,,,-386.9037
489,2009-03-31,BJFIN,0.0,0.0,74.6237,24.9371,0.3504,3.4723,,1.0159,668.5881
490,2010-03-31,BJFIN,0.0,0.0,75.6472,25.2791,1.806,23.7252,,1.0568,6925.0801
491,2011-03-31,BJFIN,0.0,0.0,74.6237,24.9371,2.387,33.566,,1.0661,13368.5294
492,2012-03-31,BJFIN,0.0,0.0,80.5238,26.9088,2.3576,28.6295,,1.0592,19112.7335
493,2013-03-31,BJFIN,0.0,0.0,83.0223,27.7437,2.521,23.6573,,1.0658,22649.9721
494,2014-03-31,BJFIN,0.0,0.0,78.0253,26.0738,2.2095,17.6763,,1.0409,23199.5734
495,2015-03-31,BJFIN,0.0,0.0,78.5972,26.265,2.0781,16.4184,,1.1294,26616.699
496,2016-03-31,BJFIN,0.0,4.1717,78.5972,27.6532,1.9389,15.0948,,1.1311,32243.5697
497,2017-03-31,BJFIN,0.0,9.8549,78.5972,29.5443,1.945,15.2068,,1.3815,42167.4588
498,2018-03-31,BJFIN,0.4228,10.8827,78.5972,30.0272,1.8266,14.4691,,1.3826,52101.5803
499,2019-03-31,BJFIN,0.4228,11.5175,78.5972,30.2384,1.7396,14.5582,,1.4232,70605.8917
500,2020-03-31,BJFIN,0.4228,12.5453,78.5972,30.5804,1.4651,12.2422,,1.1661,101100.4245
501,2021-03-31,BJFIN,0.4228,8.3736,78.5972,29.1922,1.6821,13.3186,,1.4213,133460.8807
502,2022-03-31,BJFIN,2.084,11.1548,84.8585,32.7633,1.4846,11.9794,,1.6929,131793.7748
503,2023-03-31,BJFIN,2.084,11.1548,84.8585,32.7633,1.7362,14.8112,,1.383,154390.965
504,2003-03-31,TTMT,,,,,3.7923,13.4558,2.062,1.3542,4686.3634
505,2004-03-31,TTMT,,,,,9.6839,31.1909,3.2259,2.213,10257.5417
506,2005-03-31,TTMT,,,,,10.5989,34.6311,2.7242,1.7035,14337.0176
507,2006-03-31,TTMT,,,,,10.4094,33.0199,4.111,2.625,17367.3067
508,2007-03-31,TTMT,,,,,10.061,31.472,3.1832,1.8151,23883.2045
509,2008-03-31,TTMT,,,,,7.6482,27.1797,2.2827,1.4972,17755.9125
510,2009-03-31,TTMT,,,,,-4.7217,-35.3603,0.9325,1.0447,-11297.8069
511,2010-03-31,TTMT,55.3307,27.237,64.8706,49.1701,3.1858,36.3475,1.4604,1.3802,17695.3822
512,2011-03-31,TTMT,55.3307,40.9915,74.2625,56.8856,9.8638,67.7452,2.4241,1.5945,96594.4385
513,2012-03-31,TTMT,52.8239,46.1608,76.761,58.6058,10.9915,52.1169,2.3992,1.3771,141956.4776
514,2013-03-31,TTMT,52.8239,43.5913,89.2836,61.9354,6.2749,28.1297,2.2866,1.283,108804.6561
515,2014-03-31,TTMT,51.1628,42.7751,76.761,56.9259,7.168,27.1037,2.5572,1.285,146792.727
516,2015-03-31,TTMT,25.823,21.4933,89.8555,45.7801,6.0988,22.9537,2.809,1.5063,154826.4603
517,2016-03-31,TTMT,34.7327,15.2963,89.8555,46.6854,4.5786,17.1273,2.4654,1.196,182207.5527
518,2017-03-31,TTMT,42.1021,15.2963,89.8555,49.1399,2.7563,10.8811,2.2791,1.3659,117863.3725
519,2018-03-31,TTMT,44.0652,22.5514,89.8555,52.208,2.971,11.7127,1.8387,1.047,76319.0251
520,2019-03-31,TTMT,28.3902,16.8682,89.8555,45.0961,-9.0287,-37.0499,1.5044,0.9968,-51599.88
521,2020-03-31,TTMT,34.4005,20.7376,89.8555,48.3855,-3.8362,-19.5863,1.1579,0.8835,-56560.58
522,2021-03-31,TTMT,31.2594,13.4825,89.8555,44.9251,-4.044,-22.7363,1.231,1.1758,-11874.72
523,2022-03-31,TTMT,31.2594,15.0544,89.8555,45.4481,-3.3964,-22.927,1.4397,1.3677,-62754.77
524,2023-03-31,TTMT,31.2594,15.0544,89.8555,45.4481,0.7242,5.3721,1.7392,1.3448,57484.8547
525,2003-03-31,ONGC,,,,,20.3409,31.8528,3.0504,1.259,95189.7875
526,2004-03-31,ONGC,,,,,14.7794,24.2978,4.1295,2.1287,88200.9984
527,2005-03-31,ONGC,,,,,19.3052,31.878,4.4308,1.9825,135806.4349
528,2006-03-31,ONGC,,,,,17.906,29.2208,5.7948,2.4005,142319.2206
529,2007-03-31,ONGC,,,,,17.4448,28.781,4.4347,2.0988,165505.4019
530,2008-03-31,ONGC,13.1078,13.9964,50.4816,25.8928,16.8339,27.4478,4.563,2.0501,184626.9383
531,2009-03-31,ONGC,13.1078,15.8102,50.4816,26.4963,14.1305,23.2462,3.2464,1.4822,184356.8749
532,2010-03-31,ONGC,29.0547,25.0302,56.7429,36.9681,12.0481,20.0419,3.6393,1.7986,173255.4758
533,2011-03-31,ONGC,34.7327,36.7594,56.7429,42.7623,12.4634,20.7221,3.3319,1.6935,207739.297
534,2012-03-31,ONGC,36.1522,31.6203,69.2655,45.7097,13.236,22.3569,2.8313,1.4012,243978.7754
535,2013-03-31,ONGC,28.209,35.792,72.3961,45.4984,9.9692,16.7547,2.8562,1.4493,225771.8464
536,2014-03-31,ONGC,32.1353,35.792,59.8736,42.6215,9.1766,16.3278,2.1057,1.31,223960.9772
537,2015-03-31,ONGC,21.9873,41.2031,69.2655,44.1807,5.5344,10.3989,1.9616,1.2413,164165.1771
538,2016-03-31,ONGC,20.5678,29.6252,69.2655,39.8551,3.7819,6.8075,1.5849,0.9573,157053.1931
539,2017-03-31,ONGC,51.9178,30.8041,69.2655,50.6891,6.1979,12.4525,1.6245,1.0966,227832.3023
540,2018-03-31,ONGC,51.9178,33.4039,69.2655,51.5542,4.8819,11.0972,1.6679,1.0525,224574.9815
541,2019-03-31,ONGC,41.7699,31.5901,69.8374,47.7618,6.4072,14.5128,1.8285,0.9676,316296.842
542,2020-03-31,ONGC,34.9441,31.3785,69.8374,45.418,2.1537,5.1197,1.2239,0.7663,155415.7493
543,2021-03-31,ONGC,34.9441,32.0133,63.5762,43.5369,3.0959,7.6531,1.1353,0.8298,182732.1253
544,2022-03-31,ONGC,34.9441,35.8525,63.5762,44.8144,8.0665,18.9484,1.753,0.9089,482909.8758
545,2023-03-31,ONGC,34.9441,35.8525,63.5762,44.8144,5.9071,13.1225,1.9077,0.8525,388070.311
546,2003-03-31,NTPC,,,,,,,,,
