Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,NET_INCOME,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,BS_TOT_ASSET,BS_CUR_ASSET_REPORT,BS_TOT_NON_CUR_ASSET,BS_TOTAL_LIABILITIES,BS_CUR_LIAB,NON_CUR_LIAB,BS_PURE_RETAINED_EARNINGS,BS_RETAIN_EARN,IS_TOTAL_EXPENSES,BS_SH_OUT,BS_GOODWILL,CF_DVD_PAID,IS_RD_EXPEND,NET_OPER_PROFIT_AFTER_TAX,NET_OPER_PROFIT_AFTER_TAX.1,NET_INCOME.1,EBIT,EBK_EMPL_TURNOVER_RATE,NUMBER_EMPLOYEES_CSR,WACC_COST_EQUITY,WACC,WACC_COST_DEBT,WACC.1,FNCL_LVRG,BOOK_VAL_PER_SH,IS_EPS,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY
2019-03-31,TPWR,55.7791,41.8303,44.3168,81.0957,23561.9,0.6967,1.0198,2.8358,13.5782,298810.6,841629.3,210559.6,631069.7,636907.6,285735.7,351171.9,39258.7,123872.1,,2706.4258,16415.7,-6637.4,254.5,32859.0701,32859.0701,23561.9,44928.2,,3332.0,11.6161,8.3303,6.9773,8.3303,4.7881,67.6372,8.7021,1.0911,11.6198,264.9805
2020-03-31,TPWR,63.5248,46.6324,51.4813,92.354,10173.8,0.6494,0.8811,1.17,5.3728,291363.7,897481.5,237547.1,659934.4,678500.9,275839.6,402661.3,50475.7,136477.2,,2706.4258,16415.7,-7701.7,110.7,39726.1223,39726.1223,10173.8,54254.7,2.82,8613.0,16.3285,7.4337,5.9111,7.4337,4.5921,72.2947,3.7575,0.4544,6.886,265.4405
2021-03-31,TPWR,67.5586,58.7436,51.4813,92.354,11273.8,0.8969,1.108,1.1956,5.3828,327033.1,988388.6,256096.8,732291.8,735893.0,313957.9,421935.1,145496.7,188951.6,,3195.6,17945.7,-6975.3,74.4,31685.0038,31685.0038,11273.8,42294.2,2.1,18626.0,10.6488,7.8751,5.9158,7.8751,4.5021,69.8531,3.7354,1.4781,14.0869,209.2438
2022-03-31,TPWR,66.0195,61.8846,43.7122,92.354,17414.6,1.1659,1.4768,1.645,7.7807,428156.7,1128845.9,314428.3,814417.6,868561.3,393682.8,474878.5,159106.1,190144.6,,3195.6,18583.1,-6587.7,162.6,39664.1248,39664.1248,17414.6,43941.9,2.1,21636.0,12.0446,10.6698,8.6219,10.6698,4.7298,70.2264,5.4496,3.3983,0.5344,228.1264
2023-03-31,TPWR,66.0195,61.8846,43.7122,92.354,33364.4,1.1246,1.2494,2.7661,13.0256,551090.8,1283490.4,395250.0,888240.4,941449.2,453281.2,488168.0,214302.0,253603.3,,3195.6,18583.1,-7868.9,170.6,33629.6915,33629.6915,33364.4,42673.7,2.1,23025.0,10.6684,9.3885,7.9181,9.3885,4.7089,90.0846,10.4407,2.1119,28.2773,183.8407
2003-03-31,TATACONS,18.1611,-11.6574,0.0334,65.932,833.383,2.4668,0.969,2.2453,7.3634,32921.6523,37352.3633,9074.957,28277.405,,7331.875,17360.2031,1511.135,8370.2119,,562.1986,,-411.97,,671.5052,671.5052,833.383,1113.063,,,6.9704,4.5724,3.1258,4.5724,3.2794,21.0467,1.4824,0.9023,9.5239,149.5685
2004-03-31,TATACONS,19.8949,-8.9411,1.7002,66.7534,2050.03,2.6643,1.1297,5.305,16.2308,30495.543,39934.4258,9744.6543,30189.7715,,7848.1899,17844.564,2472.3979,10378.3926,,562.1986,,-784.251,129.324,1690.9985,1690.9985,2050.03,2409.2849,,,6.596,5.1286,3.6078,5.1286,3.0595,23.8859,3.6464,1.3858,13.49,133.7123
2005-03-31,TATACONS,21.6287,-6.2247,3.3669,67.5747,2154.665,3.3486,1.3511,5.3637,15.059,30413.4004,40408.0391,10618.2275,29789.8137,,8425.9092,15816.3607,3301.1089,12134.1846,,562.1986,,-581.816,132.069,3173.6967,3173.6967,2154.665,4440.8711,,,8.0763,6.7472,4.3553,6.7472,2.8076,27.0148,3.8326,1.9341,13.0994,107.4789
2006-03-31,TATACONS,23.3625,-3.5084,5.0337,68.396,2991.472,3.4816,1.7681,7.1714,19.3738,31065.25,43020.327,9802.224,33218.103,,10386.661,15912.009,4634.906,12645.127,,562.1986,,-693.77,90.524,3507.6952,3507.6952,2991.472,4831.736,,,7.7345,7.0376,5.0379,7.0376,2.7015,27.9154,5.321,3.1055,3.3336,108.224
2007-03-31,TATACONS,25.0963,-0.792,6.7005,69.2173,4433.523,2.9731,1.1666,6.9357,23.6985,40248.946,84825.237,15606.427,69218.81,,16364.813,40633.604,6045.333,15889.394,,590.2986,,-820.787,47.042,5896.3268,5896.3268,4433.523,7229.364,,,9.5856,7.3917,5.6735,7.3917,3.4169,36.7984,7.746,1.6505,38.4101,210.7425
2008-03-31,TATACONS,34.6243,7.5506,23.7908,72.3961,15425.471,2.8728,1.2011,18.2237,55.2248,43096.463,84464.733,33286.336,51178.397,,13580.286,26460.875,18396.59,26878.569,,618.3986,29380.724,-1535.018,82.586,5753.6914,5753.6914,15425.471,5896.951,,1021.0,9.6162,7.8393,4.3577,7.8393,3.0304,55.2107,25.041,1.4974,57.1777,76.4246
2009-03-31,TATACONS,41.6859,26.5781,25.9674,72.3961,7005.464,2.9662,0.9982,8.1377,19.8872,48478.748,87708.297,45865.394,41842.903,40959.857,16165.414,24794.443,23585.402,29046.005,,618.3986,30273.322,-3094.894,101.394,3740.1491,3740.1491,7005.464,5255.867,,988.0,11.3626,9.3714,6.4106,9.3714,2.4438,58.7156,11.328,0.9956,6.3483,66.9538
2010-03-31,TATACONS,28.5987,7.8828,5.3507,72.3961,3903.013,3.8437,1.2837,4.5965,10.6144,57829.504,82115.91,39980.802,42135.108,34312.18,15596.845,18715.335,25331.852,29968.697,,618.3986,29288.418,-1332.586,88.229,3894.2386,3894.2386,3903.013,5807.419,,3000.0,10.0319,9.2547,6.6364,9.2547,2.3092,60.2077,6.311,1.6258,2.5412,48.2587
2011-03-31,TATACONS,28.5987,7.8828,5.3507,72.3961,2543.272,4.306,1.2689,3.1839,6.6228,59824.224,77644.645,33866.507,43778.138,26992.629,16604.035,10388.594,26229.854,32942.529,,618.3986,30380.545,-1939.078,81.57,2874.8235,2874.8235,2543.272,5086.753,,3166.0,10.7411,10.1059,6.419,10.1059,2.0801,63.9899,4.11,1.5276,6.2818,26.3194
2012-03-31,TATACONS,27.9449,5.9197,5.3507,72.3961,3561.44,4.7356,1.2877,4.4398,8.3574,65852.58,82788.174,33909.222,48878.952,26471.53,15123.388,11348.142,27988.283,39027.74,,618.3986,34687.262,-1705.324,110.624,3800.4983,3800.4983,3561.44,5269.187,,2218.0,10.7101,10.4854,8.7811,10.4854,1.8824,73.8317,5.76,1.5217,15.3803,20.0606
2013-03-31,TATACONS,28.8905,5.5874,8.5248,72.3961,3727.501,4.5983,1.3521,4.3666,7.9513,72703.244,87938.825,36091.984,51846.841,31698.546,21476.325,10222.221,29902.946,41471.493,,618.3986,35981.194,-1756.039,64.596,4694.2652,4694.2652,3727.501,6633.94,,2489.0,10.1787,9.8601,8.0462,9.8601,1.8209,77.7835,6.03,1.6437,5.3524,28.872
2014-03-31,TATACONS,29.3934,7.0976,8.5248,72.3961,4805.15,4.7407,1.3431,5.114,9.0162,76219.839,99983.738,38567.337,61416.401,32254.573,17394.915,14859.658,32756.463,52340.755,,618.3986,41882.439,-1875.504,77.004,4498.5141,4498.5141,4805.15,6228.283,,2466.0,11.5701,11.2108,8.8919,11.2108,1.763,94.5805,7.7703,1.5865,21.5946,24.5877
2015-03-31,TATACONS,37.1794,17.6382,17.6542,76.0987,2478.185,4.8833,1.3899,2.5404,4.3701,78326.717,95118.288,36111.405,59006.883,31428.25,17979.015,13449.235,33305.543,50971.584,,618.3986,38921.218,-1792.894,89.286,3529.1696,3529.1696,2478.185,6417.428,,2549.0,11.9113,11.1808,6.104,11.1808,1.7202,88.8228,3.9266,1.6752,-6.0877,24.1049
2016-03-31,TATACONS,40.1066,20.4772,23.6094,76.0987,-55.2,4.2577,1.1404,-0.0565,-0.094,65328.8,100116.0,37425.2,62690.8,29026.6,19040.4,9986.2,41021.1,58230.1,,631.1297,37095.5,-1870.9,111.7,-1021.7573,-1021.7573,-55.2,5375.4,,2552.0,12.9444,11.5967,3.9801,11.5967,1.663,98.9839,-0.09,1.2249,13.734,21.6746
2017-03-31,TATACONS,40.2877,21.0208,23.6094,76.0987,3894.4,5.3087,1.3366,3.9688,6.2247,66805.5,96133.9,33539.4,62594.5,24283.9,15653.0,8630.9,43960.9,58413.4,,631.1297,34979.1,-1889.9,104.5,4573.8231,4573.8231,3894.4,6650.9,,2555.0,12.3305,11.8836,6.3713,11.8836,1.5684,99.2744,6.17,1.5165,0.2934,12.2948
2018-03-31,TATACONS,42.7724,23.0142,26.5719,78.5972,4955.6,6.9025,1.8779,4.9052,7.4537,67085.2,105922.1,45350.1,60572.0,25515.7,15965.7,9550.0,53752.9,66074.4,,631.1297,37235.0,-2117.8,102.3,5339.3807,5339.3807,4955.6,7228.7,,2565.0,11.6473,11.3941,7.4792,11.3941,1.5195,111.4129,7.85,2.3224,12.2273,15.0205
2019-03-31,TATACONS,44.4724,28.1184,26.5719,78.5972,4081.9,6.0451,1.5065,3.7917,5.6838,71572.3,109387.2,45479.7,63907.5,25793.5,14699.4,11094.1,56673.3,69075.3,,631.1297,37850.7,-2158.2,104.8,4186.4198,4186.4198,4081.9,6633.4,,2409.0,11.4296,11.0229,6.3363,11.0229,1.499,116.1677,6.47,1.7557,4.2677,15.2339
2020-03-31,TATACONS,46.6854,34.7629,26.5719,78.5972,4597.6,6.1713,1.7219,3.1232,4.3483,95474.5,185026.0,56820.6,128205.4,35952.7,19786.0,16166.7,59019.5,72918.3,,921.5517,73338.3,-2216.2,220.8,6160.2719,6160.2719,4597.6,10504.4,,2689.0,16.7892,16.1878,5.3826,16.1878,1.3923,149.9087,4.99,1.9669,88.4267,10.9477
2021-03-31,TATACONS,51.3429,47.1761,28.1439,78.5972,8566.9,10.6241,3.1892,4.4207,6.0438,115354.5,202558.7,70486.3,132072.4,46288.3,30944.6,15343.7,63963.5,80114.8,,921.5517,75965.7,-2672.9,185.3,9059.6357,9059.6357,8566.9,12890.2,,2852.0,9.5289,9.4578,5.8103,9.4578,1.3672,157.7178,9.3,4.0509,5.2092,7.8951
2022-03-31,TATACONS,57.3785,48.0217,39.1475,84.8585,9357.8,11.8909,3.6755,4.5236,6.3065,123470.1,211175.9,71356.8,139819.1,48240.3,31726.2,16514.1,69724.9,86189.1,,921.5517,77541.1,-3981.9,238.7,9999.4134,9999.4134,9357.8,14407.7,,2932.0,10.4424,10.3544,5.889,10.3544,1.3942,164.3092,10.15,4.7313,4.1792,9.3252
2023-03-31,TATACONS,57.3785,48.0217,39.1475,84.8585,12037.7,9.8281,3.1733,5.4806,7.6628,136598.1,228111.3,83085.8,145025.5,56842.5,39246.8,17595.7,73723.0,91828.8,,929.0117,80253.8,-5734.2,363.5,11334.0097,11334.0097,12037.7,15523.9,,3040.0,10.0228,9.9606,7.4028,9.9606,1.3982,175.2046,13.02,4.0458,7.4942,9.8302
2003-03-31,SBICARD,-24.7606,-31.9554,-44.1705,1.7386,,1.455,9.0291,2.8406,42.8676,-148313.6479,,,,,,,,,,,,,,,,,,,,,,,,11.3827,-120.1328,-22.1749,37.8332,41.6912,861.1089
2004-03-31,SBICARD,-21.3043,-29.6444,-39.9479,5.5731,,1.5442,8.71,2.9576,41.8606,-134611.2466,,,,,,,,,,,,,,,,,,,,,,,,11.0302,-109.571,-20.1095,36.3586,41.2109,832.2685
2005-03-31,SBICARD,-17.8481,-27.3334,-35.7253,9.4077,,1.6334,8.3908,3.0747,40.8536,-120908.8453,,,,,,,,,,,,,,,,,,,,,,,,10.6776,-99.0091,-18.044,34.8841,40.7306,803.428
2006-03-31,SBICARD,-14.3919,-25.0225,-31.5027,13.2422,,1.7226,8.0717,3.1917,39.8466,-107206.444,,,,,,,,,,,,,,,,,,,,,,,,10.3251,-88.4473,-15.9785,33.4095,40.2503,774.5875
2007-03-31,SBICARD,-10.9357,-22.7115,-27.2801,17.0767,,1.8119,7.7526,3.3088,38.8396,-93504.0427,,,,,,,,,,,,,,,,,,,,,,,,9.9725,-77.8855,-13.913,31.9349,39.7699,745.7471
2008-03-31,SBICARD,-7.4794,-20.4005,-23.0575,20.9113,,1.9011,7.4334,3.4258,37.8326,-79801.6414,,,,,,,,,,,,,,,,,,,,,,,,9.62,-67.3236,-11.8476,30.4604,39.2896,716.9066
2009-03-31,SBICARD,-4.0232,-18.0895,-18.8349,24.7458,,1.9903,7.1142,3.5429,36.8256,-66099.2401,,,,,,,,,,,,,,,,,,,,,,,,9.2674,-56.7618,-9.7821,28.9858,38.8093,688.0661
2010-03-31,SBICARD,-0.567,-15.7785,-14.6123,28.5803,,2.0795,6.7951,3.66,35.8186,-52396.8389,,,,,,,,,,,,,,,,,,,,,,,,8.9149,-46.2,-7.7166,27.5112,38.329,659.2256
2011-03-31,SBICARD,2.8892,-13.4676,-10.3897,32.4149,,2.1687,6.4759,3.777,34.8116,-38694.4376,,,,,,,,,,,,,,,,,,,,,,,,8.5623,-35.6381,-5.6511,26.0367,37.8487,630.3852
2012-03-31,SBICARD,6.3455,-11.1566,-6.1671,36.2494,,2.258,6.1568,3.8941,33.8046,-24992.0363,,,,,,,,,,,,,,,,,,,,,,,,8.2098,-25.0763,-3.5857,24.5621,37.3684,601.5447
2013-03-31,SBICARD,9.8017,-8.8456,-1.9445,40.084,,2.3472,5.8376,4.0111,32.7976,-11289.635,,,,,,,,,,,,,,,,,,,,,,,,7.8573,-14.5145,-1.5202,23.0875,36.8881,572.7042
2014-03-31,SBICARD,13.2579,-6.5346,2.2781,43.9185,2930.8637,2.4364,5.5185,4.1282,31.7906,14393.8629,47248.3866,,,39788.6241,,39705.2355,,-390.2375,,785.0,,,,5156.5698,5156.5698,2930.8637,5156.5698,,,11.7106,12.0798,12.1569,12.0798,7.5047,9.5029,3.73,21.613,36.4078,478.9262
2015-03-31,SBICARD,20.3299,0.0,11.1245,49.7592,2666.9211,2.5256,5.1993,4.8934,31.1628,18197.395,61751.7899,,,52095.5188,,2725.6018,,1806.2711,,940.5,,-470.9769,,5505.4502,5505.4502,2666.9211,5587.5571,,,11.6729,10.8302,10.657,10.8302,6.3683,10.2672,3.4,20.1384,29.4448,486.653
2016-03-31,SBICARD,21.3459,0.0,11.1245,52.7995,2839.0069,2.6148,4.8802,4.0397,26.7747,23868.2165,78803.4973,,,67253.1062,,66394.1581,,3700.3912,,785.0,,-944.8075,,4944.4643,4944.4643,2839.0069,7631.4278,,,12.0664,7.5578,6.6793,7.5578,6.6279,14.7139,3.62,18.6638,19.6154,513.2404
2017-03-31,SBICARD,22.201,0.0,13.6941,52.7995,3728.61,2.7041,4.561,3.9995,28.6391,33462.03,107649.82,,,93161.63,,91953.55,6586.39,6638.19,,785.0,,-944.81,,8234.0347,8234.0347,3728.61,9752.23,,540.0,11.6234,6.853,6.0171,6.853,7.1607,18.4563,4.75,17.1892,25.4346,570.7004
2018-03-31,SBICARD,23.5288,0.0,15.1753,55.298,6011.42,2.7933,4.2419,4.5453,31.6234,51869.75,156860.07,,,133329.43,,127901.28,15280.7,15680.64,,785.0,,-944.81,,12813.978,12813.978,6011.42,14219.27,,724.0,11.909,7.5746,6.681,7.5746,6.9573,29.9753,7.6579,15.7147,62.4126,485.0194
2019-03-31,SBICARD,28.1863,1.4195,15.1753,67.8206,8649.659,2.8825,3.9228,4.8279,29.1193,69990.067,201461.684,,,165583.907,,157075.74,22926.421,27505.555,,837.2222,,0.0,,18262.9976,18262.9976,8649.659,20503.745,,3701.0,11.2931,7.5639,6.5764,7.5639,6.0315,42.8534,10.3314,14.2401,52.4726,377.6537
2020-03-31,SBICARD,33.1757,3.5035,29.8368,66.0747,12448.2,2.8825,3.0843,5.4774,27.8826,92758.6,253067.1,,,199654.9,,192362.2,35344.6,44022.6,,938.9568,,-1009.4,,28425.7249,28425.7249,12448.2,25389.0,,3967.0,6.4248,6.3495,6.1006,6.3495,5.0905,56.8846,13.35,10.8755,48.8727,329.0025
2021-03-31,SBICARD,35.8716,3.8357,37.6058,66.0747,9845.2,3.1799,3.9987,3.7635,16.9114,92774.8,270128.6,,,207108.3,,199506.8,44306.3,53615.0,,940.5255,0.0,-938.3,,32987.22,32987.22,9845.2,19169.8,,3869.0,8.8842,8.4466,6.3325,8.4466,4.4936,67.0054,10.48,13.8534,17.9886,286.7019
2022-03-31,SBICARD,45.1061,18.212,38.3918,78.5972,16161.4,3.1799,3.0947,5.242,22.9978,106754.6,346484.3,,,268957.3,,257680.6,58161.4,68095.2,,943.1725,0.0,0.0,,34075.2278,34075.2278,16161.4,25752.3,,3774.0,10.3813,9.6343,7.0236,9.6343,4.3872,82.1981,17.16,10.3616,23.0191,296.4446
2023-03-31,SBICARD,45.1061,18.212,38.3918,78.5972,22584.7,3.1799,2.3218,5.6325,25.6896,136666.4,455455.6,,,357155.0,,343084.4,58161.4,88839.9,,946.1161,0.0,-2128.6,,39562.0062,39562.0062,22584.7,40591.7,,3774.0,10.8888,9.854,7.5243,9.854,4.5609,103.8991,23.92,7.1242,26.7953,316.4743
2003-03-31,POLYCAB,-42.6489,-136.3964,-70.574,78.5972,,-38.2601,-14.2052,-12.1694,-5.6855,-83657.0747,,-37806.586,,,7696.6052,,,,,,,,,,,,,,,,,,,3.4676,-682.8412,-138.2333,-18.8827,-8.736,95.9137
2004-03-31,POLYCAB,-38.1956,-128.3595,-65.2354,78.5972,,-35.6171,-13.2298,-10.7958,-4.2801,-73246.8595,,-32943.22,,,8493.2323,,,,,,,,,,,,,,,,,,,3.3644,-627.078,-127.3168,-17.5906,-7.0436,91.0787
2005-03-31,POLYCAB,-33.7423,-120.3227,-59.8968,78.5972,,-32.9742,-12.2545,-9.4222,-2.8748,-62836.6442,,-28079.854,,,9289.8595,,,,,,,,,,,,,,,,,,,3.2611,-571.3148,-116.4002,-16.2985,-5.3513,86.2437
2006-03-31,POLYCAB,-29.289,-112.2859,-54.5583,78.5972,,-30.3313,-11.2791,-8.0485,-1.4694,-52426.4289,,-23216.488,,,10086.4866,,,,,,,,,,,,,,,,,,,3.1579,-515.5515,-105.4836,-15.0064,-3.659,81.4087
2007-03-31,POLYCAB,-24.8357,-104.2491,-49.2198,78.5972,,-27.6883,-10.3037,-6.6749,-0.0641,-42016.2136,,-18353.122,,,10883.1138,,,,,,,,,,,,,,,,,,,3.0547,-459.7883,-94.567,-13.7143,-1.9666,76.5737
2008-03-31,POLYCAB,-20.3824,-96.2123,-43.8812,78.5972,,-25.0454,-9.3284,-5.3012,1.3413,-31605.9984,,-13489.756,,,11679.7409,,,,,,,,,,,,,,,,,,,2.9515,-404.0251,-83.6505,-12.4222,-0.2743,71.7387
2009-03-31,POLYCAB,-15.9292,-88.1754,-38.5426,78.5972,,-22.4024,-8.353,-3.9276,2.7466,-21195.7831,,-8626.39,,,12476.3681,,,,,,,,,,,,,,,,,,,2.8483,-348.2619,-72.7339,-11.13,1.418,66.9037
2010-03-31,POLYCAB,-11.4759,-80.1386,-33.2041,78.5972,,-19.7595,-7.3776,-2.5539,4.152,-10785.5678,,-3763.024,,,13272.9952,,,,,,,,,,,,,,,,,,,2.745,-292.4987,-61.8173,-9.8379,3.1104,62.0687
2011-03-31,POLYCAB,-7.0226,-72.1018,-27.8655,78.5972,,-17.1166,-6.4023,-1.1803,5.5573,-375.3525,,1100.342,,,14069.6224,,,,,,,,,,,,,,,,,,,2.6418,-236.7355,-50.9008,-8.5458,4.8027,57.2336
2012-03-31,POLYCAB,-2.5693,-64.065,-22.527,78.5972,,-14.4736,-5.4269,0.1934,6.9627,10034.8627,,5963.708,,,14866.2495,,,,,,,,,,,,,,,,,,,2.5386,-180.9723,-39.9842,-7.2537,6.4951,52.3986
2013-03-31,POLYCAB,1.884,-56.0282,-17.1884,78.5972,,-11.8307,-4.4515,1.567,8.368,20445.078,,10827.074,,,15662.8767,,,,,,,,,,,,,,,,,,,2.4354,-125.2091,-29.0676,-5.9616,8.1874,47.5636
2014-03-31,POLYCAB,6.3373,-47.9913,-11.8499,78.5972,892.99,-9.1877,-3.4761,2.9406,9.7734,39860.01,27628.95,18446.03,9182.92,12803.67,12482.34,321.33,8940.88,10207.63,,,1.47,0.0,,1439.2605,1439.2605,892.99,2282.72,,,11.7106,10.6769,7.3287,10.6769,2.3322,-69.4459,-18.151,-4.6695,9.8797,30.8751
2015-03-31,POLYCAB,10.7906,-39.9545,-6.5113,78.5972,1643.1,-6.5448,-2.5008,5.4078,10.5569,47074.75,33139.22,22505.11,10634.11,16836.08,16553.66,282.42,11068.67,11685.49,,,0.0,-165.2,,2392.4141,2392.4141,1643.1,3441.72,,,11.6729,10.5987,7.3883,10.5987,1.9522,-13.6827,-7.2345,-3.3774,9.9685,33.4601
2016-03-31,POLYCAB,15.2439,-31.9177,-1.1728,78.5972,1847.94,-3.9019,-1.5254,5.1413,10.8285,52024.39,38747.4,26517.91,12229.49,20891.51,19497.97,1393.54,12591.16,13210.26,,,0.0,-261.48,,3001.6883,3001.6883,1847.94,3796.6,,,12.0664,10.4513,6.8267,10.4513,2.1062,42.0805,3.6821,-2.0853,9.3527,44.6292
2017-03-31,POLYCAB,19.6972,-23.8809,4.1657,78.5972,2327.02,-1.2589,-0.55,5.5054,12.3235,55001.17,45788.08,31061.47,14726.61,25820.02,23260.12,2559.9,14710.5,15319.89,,,0.0,-177.14,,2594.1958,2594.1958,2327.02,3520.64,,,11.6234,9.9235,5.7878,9.9235,2.2384,97.8437,14.5987,-0.7932,11.8333,41.1684
2018-03-31,POLYCAB,24.1505,-15.8441,9.5043,78.5972,3580.13,1.384,0.4253,7.9321,16.4931,66355.58,44481.11,29259.06,15222.05,20964.43,18544.17,2420.26,18242.59,18858.53,,141.2058,0.0,-169.87,0.0,3769.9423,3769.9423,3580.13,5959.27,,,11.909,10.4287,6.079,10.4287,2.0793,166.2551,25.35,0.4989,17.7486,34.09
2019-03-31,POLYCAB,28.6038,-7.8072,14.8428,78.5972,4997.03,4.027,1.4007,9.9183,19.2394,79507.51,56282.95,39241.83,17041.12,27729.15,26189.42,1539.73,23235.23,24000.17,,141.2058,0.0,-28.75,0.0,5368.676,5368.676,4997.03,8113.16,,,11.2931,10.8517,6.2249,10.8517,1.9398,201.6174,35.39,1.7911,21.2699,9.5688
2020-03-31,POLYCAB,32.371,1.933,16.4148,78.5972,7590.57,6.2367,2.2096,13.0986,22.7148,87298.41,59615.94,40499.18,19116.76,21101.79,20090.9,1010.89,28967.59,29725.81,,148.8794,0.0,-1793.01,0.0,7384.4279,7384.4279,7590.57,9741.39,,11430.0,17.7282,17.5248,5.7144,17.5248,1.7341,257.6861,51.16,2.8797,34.755,4.9581
2021-03-31,POLYCAB,37.1693,2.7484,30.0181,78.5972,8820.94,8.4208,3.2549,13.5955,20.5368,87337.49,70147.11,47726.43,22420.68,22419.42,20145.78,2273.64,37824.28,38730.11,,149.1188,22.58,0.0,0.0,7725.9326,7725.9326,8820.94,9349.81,,11821.0,9.4995,9.4539,6.1299,9.4539,1.5106,318.8022,59.2,4.3273,23.9162,5.9425
